teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos
sem_erro,catboost,lacuna,20,5,5,947,947,227,720,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_lacuna_jan20_passo5_eventos.png
sem_erro,catboost,oscilacao,20,15,15,316,316,100,216,0,316,0,3,3,0.9620253164556962,0.9620253164556962,0.0,0.0,0.0,0.9620253164526519,304,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_oscilacao_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_oscilacao_jan20_passo15_eventos.png
sem_erro,catboost,queda,90,90,90,52,52,26,26,0,52,0,3,3,0.8076923076923077,0.8076923076923077,0.0,0.0,0.0,0.8076923076767752,42,10,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_queda_jan90_passo90_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_queda_jan90_passo90_eventos.png
sem_erro,mlp,lacuna,20,5,5,947,947,227,720,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_lacuna_jan20_passo5_eventos.png
sem_erro,mlp,oscilacao,30,30,30,158,158,59,99,0,158,0,5,5,0.9240506329113924,0.9240506329113924,0.0,0.0,0.0,0.924050632905544,146,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_oscilacao_jan30_passo30_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_oscilacao_jan30_passo30_eventos.png
sem_erro,mlp,queda,100,80,80,59,59,30,29,0,59,0,3,3,0.8305084745762712,0.8305084745762712,0.0,0.0,0.0,0.8305084745621948,49,10,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_queda_jan100_passo80_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_queda_jan100_passo80_eventos.png
sem_erro,random_forest,lacuna,20,5,5,947,947,227,720,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png
sem_erro,random_forest,oscilacao,30,25,25,189,189,64,125,0,189,0,2,2,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0,0.9523809523759134,180,9,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_oscilacao_jan30_passo25_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_oscilacao_jan30_passo25_eventos.png
sem_erro,random_forest,queda,100,95,95,49,49,26,23,0,49,0,3,3,0.7959183673469388,0.7959183673469388,0.0,0.0,0.0,0.7959183673306957,39,10,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_queda_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_queda_jan100_passo95_eventos.png
sem_erro,xgboost,lacuna,20,5,5,947,947,227,720,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png
sem_erro,xgboost,oscilacao,20,15,15,316,316,100,216,0,316,0,8,8,0.939873417721519,0.939873417721519,0.0,0.0,0.0,0.9398734177185447,297,19,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_oscilacao_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_oscilacao_jan20_passo15_eventos.png
sem_erro,xgboost,queda,90,55,55,85,85,41,44,0,85,0,4,4,0.8352941176470589,0.8352941176470589,0.0,0.0,0.0,0.8352941176372318,71,14,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_queda_jan90_passo55_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_queda_jan90_passo55_eventos.png
