Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,11,59,48,399,103,346,89,0.7950907150480256,0.7948207171314741,0.8176229508196722,0.806060606060606,0.7941121435612837
10,10,28,18,236,150,75,8,0.6631130063965884,0.6113989637305699,0.9672131147540983,0.7492063492063492,0.6502732240437158
15,11,31,20,130,32,119,32,0.7955271565495208,0.8024691358024691,0.8024691358024691,0.8024691358024691,0.7952743030005723
20,10,25,15,75,15,97,48,0.7319148936170212,0.8333333333333334,0.6097560975609756,0.704225352112676,0.737913763066202
25,9,25,16,81,27,64,16,0.7712765957446809,0.75,0.8350515463917526,0.7902439024390244,0.769174124844228
30,9,22,13,70,24,49,14,0.7579617834394905,0.7446808510638298,0.8333333333333334,0.7865168539325843,0.7522831050228311
35,8,16,8,56,20,44,14,0.746268656716418,0.7368421052631579,0.8,0.7671232876712328,0.74375
40,9,19,10,48,19,36,15,0.711864406779661,0.7164179104477612,0.7619047619047619,0.7384615384615385,0.7082251082251082
45,10,17,7,44,18,34,9,0.7428571428571429,0.7096774193548387,0.8301886792452831,0.7652173913043478,0.7420174165457185
50,8,19,11,38,11,35,10,0.776595744680851,0.7755102040816326,0.7916666666666666,0.7835051546391752,0.776268115942029
55,9,16,7,37,14,27,8,0.7441860465116279,0.7254901960784313,0.8222222222222222,0.7708333333333334,0.7403794037940379
60,7,16,9,32,9,28,10,0.759493670886076,0.7804878048780488,0.7619047619047619,0.7710843373493976,0.7593307593307593
65,9,17,8,28,8,26,11,0.7397260273972602,0.7777777777777778,0.717948717948718,0.7466666666666667,0.7413273001508296
70,6,12,6,31,10,21,5,0.7761194029850746,0.7560975609756098,0.8611111111111112,0.8051948051948052,0.7692652329749103
