Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,15,15,0,38,3458,0,0.9891304347826086,0.0,0.0,0.0,0.9891304347826086
10,0,10,10,0,19,1729,0,0.9891304347826086,0.0,0.0,0.0,0.9891304347826086
15,0,6,6,0,10,1156,0,0.9914236706689536,0.0,0.0,0.0,0.9914236706689536
20,0,8,8,0,10,864,0,0.988558352402746,0.0,0.0,0.0,0.988558352402746
25,0,3,3,0,6,694,0,0.9914285714285714,0.0,0.0,0.0,0.9914285714285714
30,0,2,2,0,5,578,0,0.9914236706689536,0.0,0.0,0.0,0.9914236706689536
35,0,4,4,0,6,494,0,0.988,0.0,0.0,0.0,0.988
40,0,6,6,0,8,429,0,0.9816933638443935,0.0,0.0,0.0,0.9816933638443935
45,0,3,3,0,5,384,0,0.987146529562982,0.0,0.0,0.0,0.987146529562982
50,0,2,2,0,3,347,0,0.9914285714285714,0.0,0.0,0.0,0.9914285714285714
55,0,3,3,0,3,315,0,0.9905660377358491,0.0,0.0,0.0,0.9905660377358491
60,0,2,2,0,3,289,0,0.9897260273972602,0.0,0.0,0.0,0.9897260273972602
65,0,2,2,0,2,267,0,0.9925650557620818,0.0,0.0,0.0,0.9925650557620818
70,0,2,2,0,3,247,0,0.988,0.0,0.0,0.0,0.988
75,0,2,2,0,4,230,0,0.9829059829059829,0.0,0.0,0.0,0.9829059829059829
80,0,4,4,0,4,215,0,0.9817351598173516,0.0,0.0,0.0,0.9817351598173516
85,0,0,0,0,0,206,0,1.0,0.0,0.0,0.0,1.0
90,0,3,3,0,5,190,0,0.9743589743589743,0.0,0.0,0.0,0.9743589743589743
