Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,14,14,0,41,3461,0,0.9882924043403769,0.0,0.0,0.0,0.9882924043403769
10,0,10,10,0,20,1731,0,0.9885779554540263,0.0,0.0,0.0,0.9885779554540263
15,0,4,4,0,9,1159,0,0.9922945205479452,0.0,0.0,0.0,0.9922945205479452
20,0,7,7,0,11,865,0,0.9874429223744292,0.0,0.0,0.0,0.9874429223744292
25,0,2,2,0,4,697,0,0.9942938659058488,0.0,0.0,0.0,0.9942938659058488
30,0,5,5,0,7,577,0,0.988013698630137,0.0,0.0,0.0,0.988013698630137
35,0,5,5,0,8,493,0,0.9840319361277445,0.0,0.0,0.0,0.9840319361277445
40,0,7,7,0,9,429,0,0.9794520547945206,0.0,0.0,0.0,0.9794520547945206
45,0,3,3,0,4,386,0,0.9897435897435898,0.0,0.0,0.0,0.9897435897435898
50,0,4,4,0,6,345,0,0.9829059829059829,0.0,0.0,0.0,0.9829059829059829
55,0,5,5,0,5,314,0,0.9843260188087775,0.0,0.0,0.0,0.9843260188087775
60,0,3,3,0,4,288,0,0.9863013698630136,0.0,0.0,0.0,0.9863013698630136
