Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,0,0,0,0,3494,0,1.0,0.0,0.0,0.0,1.0
10,0,0,0,0,0,1747,0,1.0,0.0,0.0,0.0,1.0
15,0,0,0,0,0,1165,0,1.0,0.0,0.0,0.0,1.0
20,0,0,0,0,0,874,0,1.0,0.0,0.0,0.0,1.0
25,0,0,0,0,0,699,0,1.0,0.0,0.0,0.0,1.0
30,0,0,0,0,0,583,0,1.0,0.0,0.0,0.0,1.0
35,0,0,0,0,0,500,0,1.0,0.0,0.0,0.0,1.0
40,0,0,0,0,0,437,0,1.0,0.0,0.0,0.0,1.0
45,0,0,0,0,0,389,0,1.0,0.0,0.0,0.0,1.0
50,0,0,0,0,0,350,0,1.0,0.0,0.0,0.0,1.0
55,0,0,0,0,0,318,0,1.0,0.0,0.0,0.0,1.0
60,0,0,0,0,0,292,0,1.0,0.0,0.0,0.0,1.0
65,0,0,0,0,0,269,0,1.0,0.0,0.0,0.0,1.0
70,0,0,0,0,0,250,0,1.0,0.0,0.0,0.0,1.0
75,0,0,0,0,0,233,0,1.0,0.0,0.0,0.0,1.0
80,0,0,0,0,0,219,0,1.0,0.0,0.0,0.0,1.0
85,0,0,0,0,0,206,0,1.0,0.0,0.0,0.0,1.0
90,0,0,0,0,0,195,0,1.0,0.0,0.0,0.0,1.0
95,0,0,0,0,0,184,0,1.0,0.0,0.0,0.0,1.0
100,0,0,0,0,0,175,0,1.0,0.0,0.0,0.0,1.0
