Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,1,1,0,1,3499,0,0.9997142857142857,0.0,0.0,0.0,0.9997142857142857
10,0,4,4,0,4,1746,0,0.9977142857142857,0.0,0.0,0.0,0.9977142857142857
15,0,3,3,0,3,1164,0,0.9974293059125964,0.0,0.0,0.0,0.9974293059125964
20,0,2,2,0,2,873,0,0.9977142857142857,0.0,0.0,0.0,0.9977142857142857
25,0,5,5,0,5,695,0,0.9928571428571429,0.0,0.0,0.0,0.9928571428571429
30,0,3,3,0,3,581,0,0.9948630136986302,0.0,0.0,0.0,0.9948630136986302
35,0,3,3,0,3,497,0,0.994,0.0,0.0,0.0,0.994
40,0,3,3,0,4,434,0,0.9908675799086758,0.0,0.0,0.0,0.9908675799086758
45,0,2,2,0,2,387,0,0.9948586118251928,0.0,0.0,0.0,0.9948586118251928
50,0,3,3,0,3,347,0,0.9914285714285714,0.0,0.0,0.0,0.9914285714285714
55,0,0,0,0,0,319,0,1.0,0.0,0.0,0.0,1.0
60,0,2,2,0,6,286,0,0.9794520547945206,0.0,0.0,0.0,0.9794520547945206
65,0,1,1,0,4,266,0,0.9851851851851852,0.0,0.0,0.0,0.9851851851851852
70,0,2,2,0,2,248,0,0.992,0.0,0.0,0.0,0.992
