Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,16,16,0,578,0,353,0,1.0,1.0,1.0,1.0,1.0
10,15,15,0,290,0,176,0,1.0,1.0,1.0,1.0,1.0
15,16,16,0,190,0,121,0,1.0,1.0,1.0,1.0,1.0
20,14,14,0,144,0,89,0,1.0,1.0,1.0,1.0,1.0
25,14,14,0,117,0,70,0,1.0,1.0,1.0,1.0,1.0
30,14,14,0,98,0,58,0,1.0,1.0,1.0,1.0,1.0
35,13,14,1,82,0,50,1,0.9924812030075187,1.0,0.9879518072289156,0.9939393939393939,0.9939759036144578
40,14,14,0,71,0,44,2,0.9829059829059829,1.0,0.9726027397260274,0.9861111111111112,0.9863013698630136
45,14,14,0,64,0,40,0,1.0,1.0,1.0,1.0,1.0
50,14,14,0,60,0,34,0,1.0,1.0,1.0,1.0,1.0
55,13,13,0,53,0,32,0,1.0,1.0,1.0,1.0,1.0
60,12,12,0,49,0,29,0,1.0,1.0,1.0,1.0,1.0
65,13,13,0,45,0,27,0,1.0,1.0,1.0,1.0,1.0
70,13,13,0,41,0,26,0,1.0,1.0,1.0,1.0,1.0
75,14,14,0,40,0,23,0,1.0,1.0,1.0,1.0,1.0
80,14,14,0,36,0,23,0,1.0,1.0,1.0,1.0,1.0
85,10,10,0,35,0,19,1,0.9818181818181818,1.0,0.9722222222222222,0.9859154929577465,0.9861111111111112
90,12,12,0,34,0,18,0,1.0,1.0,1.0,1.0,1.0
95,11,13,2,29,0,17,3,0.9387755102040817,1.0,0.90625,0.9508196721311475,0.953125
100,12,12,0,28,0,19,0,1.0,1.0,1.0,1.0,1.0
