Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,21,8,255,51,554,73,0.8670953912111469,0.8333333333333334,0.7774390243902439,0.804416403785489,0.8465707518645434
10,11,20,9,130,22,279,36,0.8758029978586723,0.8552631578947368,0.7831325301204819,0.8176100628930818,0.8550214145619021
15,11,19,8,80,17,187,27,0.8585209003215434,0.8247422680412371,0.7476635514018691,0.7843137254901961,0.8321651090342679
20,11,15,4,66,20,132,16,0.8461538461538461,0.7674418604651163,0.8048780487804879,0.7857142857142857,0.8366495507060334
25,11,17,6,51,14,108,14,0.8502673796791443,0.7846153846153846,0.7846153846153846,0.7846153846153846,0.8349306431273644
30,11,15,4,40,13,90,13,0.8333333333333334,0.7547169811320755,0.7547169811320755,0.7547169811320755,0.8142516944495328
35,11,13,2,34,15,72,13,0.7910447761194029,0.6938775510204082,0.723404255319149,0.7083333333333334,0.7754952311078503
40,10,14,4,32,9,65,11,0.8290598290598291,0.7804878048780488,0.7441860465116279,0.7619047619047619,0.8112822124450032
45,11,13,2,29,11,58,6,0.8365384615384616,0.725,0.8285714285714286,0.7733333333333333,0.834575569358178
50,11,13,2,24,11,51,8,0.7978723404255319,0.6857142857142857,0.75,0.7164179104477612,0.7862903225806452
55,9,12,3,18,3,51,13,0.8117647058823529,0.8571428571428571,0.5806451612903226,0.6923076923076923,0.7625448028673836
60,11,12,1,19,13,42,4,0.782051282051282,0.59375,0.8260869565217391,0.6909090909090909,0.7948616600790515
65,10,10,0,19,11,37,5,0.7777777777777778,0.6333333333333333,0.7916666666666666,0.7037037037037037,0.78125
70,10,10,0,13,4,41,9,0.8059701492537313,0.7647058823529411,0.5909090909090909,0.6666666666666666,0.751010101010101
75,9,9,0,19,6,34,4,0.8412698412698413,0.76,0.8260869565217391,0.7916666666666666,0.8380434782608696
80,9,10,1,18,4,31,6,0.8305084745762712,0.8181818181818182,0.75,0.782608695652174,0.8178571428571428
85,9,11,2,15,7,28,5,0.7818181818181819,0.6818181818181818,0.75,0.7142857142857143,0.775
90,11,9,-2,14,9,26,3,0.7692307692307693,0.6086956521739131,0.8235294117647058,0.7,0.7831932773109244
