Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,22,9,235,54,577,69,0.8684491978609625,0.8131487889273357,0.7730263157894737,0.7925801011804384,0.8437239344399032
10,13,21,8,119,27,287,35,0.8675213675213675,0.815068493150685,0.7727272727272727,0.7933333333333333,0.8433700057903879
15,12,17,5,79,22,190,21,0.8621794871794872,0.7821782178217822,0.79,0.7860696517412935,0.8431132075471699
20,11,16,5,57,14,143,20,0.8547008547008547,0.8028169014084507,0.7402597402597403,0.7702702702702703,0.8255438828687236
25,11,13,2,48,8,118,13,0.8877005347593583,0.8571428571428571,0.7868852459016393,0.8205128205128205,0.8616965912047879
30,12,16,4,38,12,93,13,0.8397435897435898,0.76,0.7450980392156863,0.7524752475247525,0.815406162464986
35,11,13,2,38,13,78,5,0.8656716417910447,0.7450980392156863,0.8837209302325582,0.8085106382978723,0.8704318936877076
40,11,15,4,28,7,70,12,0.8376068376068376,0.8,0.7,0.7466666666666667,0.8045454545454545
45,11,13,2,25,9,61,9,0.8269230769230769,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.8033613445378152
50,11,12,1,22,10,54,8,0.8085106382978723,0.6875,0.7333333333333333,0.7096774193548387,0.7885416666666667
55,11,15,4,21,9,49,6,0.8235294117647058,0.7,0.7777777777777778,0.7368421052631579,0.8113026819923372
60,11,11,0,19,9,46,4,0.8333333333333334,0.6785714285714286,0.8260869565217391,0.7450980392156863,0.8312252964426877
65,11,12,1,17,10,41,4,0.8055555555555556,0.6296296296296297,0.8095238095238095,0.7083333333333334,0.8067226890756303
70,10,13,3,17,5,42,3,0.8805970149253731,0.7727272727272727,0.85,0.8095238095238095,0.8718085106382978
75,9,12,3,15,11,31,6,0.7301587301587301,0.5769230769230769,0.7142857142857143,0.6382978723404256,0.7261904761904763
80,9,8,-1,15,3,33,8,0.8135593220338984,0.8333333333333334,0.6521739130434783,0.7317073170731707,0.7844202898550725
