Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,28,15,116,23,3252,163,0.947664603263928,0.8345323741007195,0.4157706093189964,0.5550239234449761,0.7043738542778188
10,12,18,6,50,7,1633,87,0.9471018570624649,0.8771929824561403,0.36496350364963503,0.5154639175257731,0.6803476054833542
15,12,16,4,38,6,1086,55,0.9485232067510548,0.8636363636363636,0.40860215053763443,0.5547445255474452,0.7015538225215645
20,12,12,0,25,5,817,42,0.9471316085489314,0.8333333333333334,0.373134328358209,0.5154639175257731,0.6835258016486908
25,12,11,-1,29,1,654,27,0.960618846694796,0.9666666666666667,0.5178571428571429,0.6744186046511628,0.7581652126499455
30,12,10,-2,17,4,543,29,0.9443507588532883,0.8095238095238095,0.3695652173913043,0.5074626865671642,0.6811263015658533
35,12,12,0,13,4,463,28,0.937007874015748,0.7647058823529411,0.3170731707317073,0.4482758620689655,0.654253930119601
40,11,13,2,15,5,406,19,0.946067415730337,0.75,0.4411764705882353,0.5555555555555556,0.7145055102332905
45,11,10,-1,12,3,359,21,0.9392405063291139,0.8,0.36363636363636365,0.5,0.6776745354093421
50,11,7,-4,10,1,329,16,0.952247191011236,0.9090909090909091,0.38461538461538464,0.5405405405405406,0.6907925407925408
55,13,7,-6,9,1,298,16,0.9475308641975309,0.9,0.36,0.5142857142857142,0.6783277591973245
60,11,7,-4,10,0,273,14,0.9528619528619529,1.0,0.4166666666666667,0.5882352941176471,0.7083333333333334
65,11,8,-3,9,1,250,14,0.9452554744525548,0.9,0.391304347826087,0.5454545454545454,0.6936601420405335
70,11,6,-5,5,2,229,18,0.9212598425196851,0.7142857142857143,0.21739130434782608,0.3333333333333333,0.6043666478449087
75,11,4,-7,3,1,216,17,0.9240506329113924,0.75,0.15,0.25,0.5726958525345622
80,11,8,-3,8,1,206,8,0.9596412556053812,0.8888888888888888,0.5,0.64,0.7475845410628019
85,12,3,-9,3,0,193,14,0.9333333333333333,1.0,0.17647058823529413,0.3,0.5882352941176471
90,11,6,-5,5,1,183,9,0.9494949494949495,0.8333333333333334,0.35714285714285715,0.5,0.6758540372670807
