Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,27,14,89,15,3364,94,0.9693992139247614,0.8557692307692307,0.48633879781420764,0.6202090592334495,0.7409498073119574
10,12,19,7,33,5,1687,56,0.9657495788882651,0.868421052631579,0.3707865168539326,0.5196850393700787,0.6839157170558079
15,13,14,1,24,7,1118,39,0.9612794612794613,0.7741935483870968,0.38095238095238093,0.5106382978723404,0.6873650793650794
20,12,13,1,13,3,845,30,0.9629629629629629,0.8125,0.3023255813953488,0.4406779661016949,0.6493939227731461
25,12,12,0,14,4,673,22,0.9635343618513323,0.7777777777777778,0.3888888888888889,0.5185185185185185,0.6914902346955523
30,12,9,-3,12,1,563,18,0.968013468013468,0.9230769230769231,0.4,0.5581395348837209,0.6991134751773049
35,12,8,-4,6,4,476,23,0.9469548133595285,0.6,0.20689655172413793,0.3076923076923077,0.5992816091954023
40,12,6,-6,5,2,422,17,0.9573991031390134,0.7142857142857143,0.22727272727272727,0.3448275862068966,0.6112778730703259
45,12,7,-5,6,2,372,16,0.9545454545454546,0.75,0.2727272727272727,0.4,0.6336898395721925
50,12,7,-5,7,0,340,10,0.9719887955182073,1.0,0.4117647058823529,0.5833333333333334,0.7058823529411764
