Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,23,10,148,30,3271,107,0.9614735658042745,0.8314606741573034,0.5803921568627451,0.6836027713625866,0.7856520008791157
10,12,22,10,73,16,1637,52,0.9617547806524185,0.8202247191011236,0.584,0.6822429906542056,0.7871603145795523
15,13,18,5,42,9,1090,45,0.954468802698145,0.8235294117647058,0.4827586206896552,0.6086956521739131,0.737284678861661
20,12,16,4,36,11,815,27,0.9572553430821147,0.7659574468085106,0.5714285714285714,0.6545454545454545,0.7790556900726392
25,13,16,3,27,11,646,28,0.9452247191011236,0.7105263157894737,0.4909090909090909,0.5806451612903226,0.7370831603708315
30,12,14,2,24,7,544,18,0.9578414839797639,0.7741935483870968,0.5714285714285714,0.6575342465753424,0.7793621985999482
35,12,11,-1,20,4,469,15,0.9625984251968503,0.8333333333333334,0.5714285714285714,0.6779661016949152,0.7814859559045606
40,12,14,2,15,6,409,15,0.952808988764045,0.7142857142857143,0.5,0.5882352941176471,0.7427710843373494
45,12,11,-1,16,2,363,15,0.9570707070707071,0.8888888888888888,0.5161290322580645,0.6530612244897959,0.755324790101635
50,11,14,3,14,5,326,11,0.9550561797752809,0.7368421052631579,0.56,0.6363636363636364,0.7724471299093656
55,12,11,-1,13,3,297,11,0.9567901234567902,0.8125,0.5416666666666666,0.65,0.7658333333333334
60,11,9,-2,10,2,272,13,0.9494949494949495,0.8333333333333334,0.43478260869565216,0.5714285714285714,0.7137416693113298
65,11,14,3,13,7,245,9,0.9416058394160584,0.65,0.5909090909090909,0.6190476190476191,0.7815656565656566
70,11,13,2,8,6,229,11,0.9330708661417323,0.5714285714285714,0.42105263157894735,0.48484848484848486,0.6977603583426651
75,12,9,-3,10,0,218,10,0.957983193277311,1.0,0.5,0.6666666666666666,0.75
80,11,7,-4,7,1,207,8,0.9596412556053812,0.875,0.4666666666666667,0.6086956521739131,0.7309294871794871
