Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,18,5,76,7,3320,155,0.954468802698145,0.9156626506024096,0.329004329004329,0.4840764331210191,0.6634501657044488
10,12,11,-1,32,2,1664,81,0.9533445756042721,0.9411764705882353,0.2831858407079646,0.43537414965986393,0.6409926802579439
15,12,7,-5,16,2,1104,64,0.9443507588532883,0.8888888888888888,0.2,0.32653061224489793,0.5990958408679927
20,12,5,-7,9,0,835,46,0.9483146067415731,1.0,0.16363636363636364,0.28125,0.5818181818181818
25,12,6,-6,13,0,667,32,0.9550561797752809,1.0,0.28888888888888886,0.4482758620689655,0.6444444444444444
30,12,4,-8,8,0,555,30,0.9494097807757167,1.0,0.21052631578947367,0.34782608695652173,0.6052631578947368
35,12,2,-10,3,0,476,30,0.9410609037328095,1.0,0.09090909090909091,0.16666666666666666,0.5454545454545454
40,12,1,-11,1,0,419,25,0.9438202247191011,1.0,0.038461538461538464,0.07407407407407407,0.5192307692307693
45,11,2,-9,1,1,366,28,0.9267676767676768,0.5,0.034482758620689655,0.06451612903225806,0.5158789814901813
50,11,4,-7,5,0,332,19,0.9466292134831461,1.0,0.20833333333333334,0.3448275862068966,0.6041666666666666
55,12,2,-10,2,0,303,19,0.941358024691358,1.0,0.09523809523809523,0.17391304347826086,0.5476190476190477
60,11,1,-10,1,0,277,19,0.936026936026936,1.0,0.05,0.09523809523809523,0.525
65,11,0,-11,0,0,254,20,0.927007299270073,0.0,0.0,0.0,0.5
70,11,3,-8,1,2,235,17,0.9254901960784314,0.3333333333333333,0.05555555555555555,0.09523809523809523,0.5235583684950773
