Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,12,51,39,401,54,279,199,0.7288317256162915,0.8813186813186813,0.6683333333333333,0.7601895734597156,0.7530855855855856
10,12,33,21,223,29,136,79,0.7687366167023555,0.8849206349206349,0.7384105960264901,0.8050541516245487,0.7813265101344571
15,12,30,18,168,35,79,29,0.7942122186495176,0.8275862068965517,0.8527918781725888,0.84,0.7728871671564699
20,12,29,17,130,33,47,24,0.7564102564102564,0.7975460122699386,0.8441558441558441,0.8201892744479495,0.715827922077922
25,12,21,9,84,10,57,36,0.7540106951871658,0.8936170212765957,0.7,0.7850467289719626,0.7753731343283582
30,12,22,10,76,10,47,23,0.7884615384615384,0.8837209302325582,0.7676767676767676,0.8216216216216217,0.7961190855927698
35,11,17,6,62,10,36,26,0.7313432835820896,0.8611111111111112,0.7045454545454546,0.775,0.7435770750988142
40,9,20,11,54,12,28,23,0.7008547008547008,0.8181818181818182,0.7012987012987013,0.7552447552447552,0.7006493506493506
45,11,20,9,47,14,23,20,0.6730769230769231,0.7704918032786885,0.7014925373134329,0.734375,0.6615570794675272
50,9,19,10,42,5,27,20,0.7340425531914894,0.8936170212765957,0.6774193548387096,0.7706422018348624,0.7605846774193548
55,10,16,6,41,6,24,14,0.7647058823529411,0.8723404255319149,0.7454545454545455,0.803921568627451,0.7727272727272727
60,7,13,6,40,8,17,13,0.7307692307692307,0.8333333333333334,0.7547169811320755,0.7920792079207921,0.7173584905660377
65,10,15,5,36,6,21,9,0.7916666666666666,0.8571428571428571,0.8,0.8275862068965517,0.788888888888889
70,9,14,5,36,9,14,8,0.746268656716418,0.8,0.8181818181818182,0.8089887640449438,0.7134387351778657
75,8,12,4,31,9,13,10,0.6984126984126984,0.775,0.7560975609756098,0.7654320987654321,0.6735033259423504
80,9,13,4,28,4,17,10,0.7627118644067796,0.875,0.7368421052631579,0.8,0.7731829573934836
85,9,16,7,27,8,12,8,0.7090909090909091,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.6857142857142857
90,8,13,5,28,6,11,7,0.75,0.8235294117647058,0.8,0.8115942028985508,0.723529411764706
