Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,73,59,511,150,200,72,0.7620578778135049,0.773071104387292,0.8765008576329331,0.8215434083601286,0.7239647145307522
10,13,45,32,266,84,92,25,0.7665952890792291,0.76,0.9140893470790378,0.8299531981279251,0.7184083099031553
15,11,31,20,149,15,102,45,0.8070739549839229,0.9085365853658537,0.7680412371134021,0.8324022346368715,0.8199180544541369
20,12,30,18,114,21,67,32,0.7735042735042735,0.8444444444444444,0.7808219178082192,0.8113879003558719,0.7710927770859277
25,12,26,14,84,12,61,30,0.7754010695187166,0.875,0.7368421052631579,0.8,0.7862292718096611
30,11,27,16,69,7,51,29,0.7692307692307693,0.9078947368421053,0.7040816326530612,0.7931034482758621,0.7916959887403237
35,11,20,9,54,7,44,29,0.7313432835820896,0.8852459016393442,0.6506024096385542,0.75,0.756673753838885
40,10,17,7,46,3,42,26,0.7521367521367521,0.9387755102040817,0.6388888888888888,0.7603305785123967,0.7861111111111111
45,11,19,8,48,9,31,16,0.7596153846153846,0.8421052631578947,0.75,0.7933884297520661,0.7625
50,11,17,6,38,6,31,19,0.7340425531914894,0.8636363636363636,0.6666666666666666,0.7524752475247525,0.7522522522522522
55,9,19,10,42,6,24,13,0.7764705882352941,0.875,0.7636363636363637,0.8155339805825242,0.7818181818181819
60,11,16,5,34,8,21,15,0.7051282051282052,0.8095238095238095,0.6938775510204082,0.7472527472527473,0.7090077410274455
65,9,15,6,34,6,20,12,0.75,0.85,0.7391304347826086,0.7906976744186046,0.754180602006689
70,10,14,4,28,2,24,13,0.7761194029850746,0.9333333333333333,0.6829268292682927,0.7887323943661971,0.8030018761726079
75,11,13,2,27,3,21,12,0.7619047619047619,0.9,0.6923076923076923,0.782608695652174,0.7836538461538461
80,9,14,5,25,3,19,12,0.7457627118644068,0.8928571428571429,0.6756756756756757,0.7692307692307693,0.7696560196560196
85,10,12,2,22,2,19,12,0.7454545454545455,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.7759103641456583
90,10,13,3,20,6,14,12,0.6538461538461539,0.7692307692307693,0.625,0.6896551724137931,0.6625
