Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,15,41,26,346,68,371,154,0.7635782747603834,0.8357487922705314,0.692,0.7571115973741794,0.7685512528473804
10,15,31,16,176,26,194,74,0.7872340425531915,0.8712871287128713,0.704,0.7787610619469026,0.7929090909090909
15,15,26,11,112,25,122,54,0.7476038338658147,0.8175182481751825,0.6746987951807228,0.7392739273927392,0.7523153839849193
20,15,27,12,88,17,94,36,0.774468085106383,0.8380952380952381,0.7096774193548387,0.7685589519650655,0.7782621331008428
25,15,26,11,68,18,72,30,0.7446808510638298,0.7906976744186046,0.6938775510204082,0.7391304347826086,0.7469387755102042
30,15,23,8,64,13,60,20,0.7898089171974523,0.8311688311688312,0.7619047619047619,0.7950310559006211,0.79191128506197
35,15,23,8,50,10,53,22,0.762962962962963,0.8333333333333334,0.6944444444444444,0.7575757575757576,0.7678571428571428
40,14,22,8,45,17,40,16,0.7203389830508474,0.7258064516129032,0.7377049180327869,0.7317073170731707,0.7197296519988496
45,14,22,8,38,14,35,18,0.6952380952380952,0.7307692307692307,0.6785714285714286,0.7037037037037037,0.6964285714285714
50,13,17,4,37,5,38,14,0.7978723404255319,0.8809523809523809,0.7254901960784313,0.7956989247311828,0.8046055631554947
55,14,18,4,36,7,35,8,0.8255813953488372,0.8372093023255814,0.8181818181818182,0.8275862068965517,0.8257575757575758
60,14,20,6,30,8,30,11,0.759493670886076,0.7894736842105263,0.7317073170731707,0.759493670886076,0.7605905006418485
