Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,44,30,155,124,455,205,0.6496272630457934,0.5555555555555556,0.4305555555555556,0.48513302034428796,0.6081966033390904
10,14,34,20,79,62,227,102,0.6510638297872341,0.5602836879432624,0.43646408839779005,0.4906832298136646,0.6109656082127359
15,13,29,16,47,50,142,74,0.6038338658146964,0.4845360824742268,0.3884297520661157,0.43119266055045874,0.5640065426997245
20,13,27,14,37,36,108,54,0.6170212765957447,0.5068493150684932,0.4065934065934066,0.45121951219512196,0.5782967032967032
25,13,21,8,25,28,89,46,0.6063829787234043,0.4716981132075472,0.352112676056338,0.4032258064516129,0.5563982183700493
30,12,20,8,21,25,71,40,0.5859872611464968,0.45652173913043476,0.3442622950819672,0.3925233644859813,0.5419228142076503
35,13,22,9,20,25,56,34,0.562962962962963,0.4444444444444444,0.37037037037037035,0.40404040404040403,0.5308641975308641
40,12,17,5,11,20,54,33,0.5508474576271186,0.3548387096774194,0.25,0.29333333333333333,0.48986486486486486
45,11,19,8,14,17,48,26,0.5904761904761905,0.45161290322580644,0.35,0.39436619718309857,0.5442307692307693
50,12,20,8,12,17,43,22,0.5851063829787234,0.41379310344827586,0.35294117647058826,0.38095238095238093,0.5348039215686274
55,11,18,7,10,21,33,22,0.5,0.3225806451612903,0.3125,0.31746031746031744,0.4618055555555556
60,11,14,3,9,10,38,22,0.5949367088607594,0.47368421052631576,0.2903225806451613,0.36,0.540994623655914
