Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,1,1,0,43,894,0,0.9541088580576307,0.0,0.0,0.0,0.9541088580576307
10,0,1,1,0,21,448,0,0.9552238805970149,0.0,0.0,0.0,0.9552238805970149
15,0,1,1,0,15,298,0,0.952076677316294,0.0,0.0,0.0,0.952076677316294
20,0,1,1,0,11,224,0,0.9531914893617022,0.0,0.0,0.0,0.9531914893617022
25,0,1,1,0,8,180,0,0.9574468085106383,0.0,0.0,0.0,0.9574468085106383
30,0,1,1,0,7,150,0,0.9554140127388535,0.0,0.0,0.0,0.9554140127388535
35,0,1,1,0,2,132,0,0.9850746268656716,0.0,0.0,0.0,0.9850746268656716
40,0,1,1,0,2,116,0,0.9830508474576272,0.0,0.0,0.0,0.9830508474576272
45,0,2,2,0,11,94,0,0.8952380952380953,0.0,0.0,0.0,0.8952380952380953
50,0,1,1,0,4,90,0,0.9574468085106383,0.0,0.0,0.0,0.9574468085106383
55,0,1,1,0,4,82,0,0.9534883720930233,0.0,0.0,0.0,0.9534883720930233
60,0,1,1,0,3,76,0,0.9620253164556962,0.0,0.0,0.0,0.9620253164556962
65,0,0,0,0,0,73,0,1.0,0.0,0.0,0.0,1.0
70,0,1,1,0,2,65,0,0.9701492537313433,0.0,0.0,0.0,0.9701492537313433
