Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,31,31,0,144,797,0,0.8469713071200851,0.0,0.0,0.0,0.8469713071200851
10,0,16,16,0,46,425,0,0.9023354564755839,0.0,0.0,0.0,0.9023354564755839
15,0,12,12,0,19,295,0,0.9394904458598726,0.0,0.0,0.0,0.9394904458598726
20,0,10,10,0,18,218,0,0.923728813559322,0.0,0.0,0.0,0.923728813559322
25,0,13,13,0,15,174,0,0.9206349206349206,0.0,0.0,0.0,0.9206349206349206
30,0,9,9,0,22,135,0,0.8598726114649682,0.0,0.0,0.0,0.8598726114649682
35,0,12,12,0,22,113,0,0.837037037037037,0.0,0.0,0.0,0.837037037037037
40,0,8,8,0,15,103,0,0.8728813559322034,0.0,0.0,0.0,0.8728813559322034
45,0,4,4,0,12,93,0,0.8857142857142857,0.0,0.0,0.0,0.8857142857142857
50,0,7,7,0,8,87,0,0.9157894736842105,0.0,0.0,0.0,0.9157894736842105
