Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,20,86,66,132,85,505,219,0.6769394261424017,0.6082949308755761,0.37606837606837606,0.4647887323943662,0.6160002897291033
10,20,45,25,48,28,270,125,0.6751592356687898,0.631578947368421,0.2774566473988439,0.3855421686746988,0.5917484579276099
15,20,40,20,35,20,174,85,0.6656050955414012,0.6363636363636364,0.2916666666666667,0.4,0.594286941580756
20,19,6,-13,5,4,145,82,0.635593220338983,0.5555555555555556,0.05747126436781609,0.10416666666666667,0.5153128133919618
25,20,35,15,26,32,90,41,0.6137566137566137,0.4482758620689655,0.3880597014925373,0.416,0.5628823097626621
30,20,32,12,30,19,80,28,0.7006369426751592,0.6122448979591837,0.5172413793103449,0.5607476635514018,0.6626610936955765
35,19,21,2,14,11,76,34,0.6666666666666666,0.56,0.2916666666666667,0.3835616438356164,0.5826149425287357
40,17,20,3,17,9,63,29,0.6779661016949152,0.6538461538461539,0.3695652173913043,0.4722222222222222,0.6222826086956521
45,16,16,0,13,9,55,28,0.6476190476190476,0.5909090909090909,0.3170731707317073,0.4126984126984127,0.5882240853658537
50,18,16,-2,14,12,51,18,0.6842105263157895,0.5384615384615384,0.4375,0.4827586206896552,0.6235119047619048
