Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,15,18,3,460,1,443,29,0.9678456591639871,0.9978308026030369,0.9406952965235174,0.968421052631579,0.9692215221356326
10,14,15,1,231,1,221,14,0.9678800856531049,0.9956896551724138,0.9428571428571428,0.9685534591194969,0.9691763191763192
15,13,16,3,148,1,148,14,0.9517684887459807,0.9932885906040269,0.9135802469135802,0.9517684887459807,0.9534344187588035
20,12,16,4,115,1,109,9,0.9572649572649573,0.9913793103448276,0.9274193548387096,0.9583333333333334,0.9591642228739004
25,11,13,2,90,0,90,7,0.9625668449197861,1.0,0.9278350515463918,0.9625668449197861,0.9639175257731959
30,11,14,3,70,0,73,13,0.9166666666666666,1.0,0.8433734939759037,0.9150326797385621,0.9216867469879518
35,13,13,0,60,0,61,13,0.9029850746268657,1.0,0.821917808219178,0.9022556390977443,0.910958904109589
40,11,12,1,56,1,56,4,0.9572649572649573,0.9824561403508771,0.9333333333333333,0.9572649572649573,0.9578947368421052
45,12,13,1,46,0,50,8,0.9230769230769231,1.0,0.8518518518518519,0.92,0.9259259259259259
50,11,13,2,40,0,47,7,0.925531914893617,1.0,0.851063829787234,0.9195402298850575,0.925531914893617
55,11,11,0,40,0,39,6,0.9294117647058824,1.0,0.8695652173913043,0.9302325581395349,0.9347826086956521
60,11,13,2,36,0,37,5,0.9358974358974359,1.0,0.8780487804878049,0.935064935064935,0.9390243902439024
65,11,11,0,35,1,33,3,0.9444444444444444,0.9722222222222222,0.9210526315789473,0.9459459459459459,0.9458204334365325
70,11,12,1,31,0,30,6,0.9104477611940298,1.0,0.8378378378378378,0.9117647058823529,0.9189189189189189
75,10,12,2,29,0,30,4,0.9365079365079365,1.0,0.8787878787878788,0.9354838709677419,0.9393939393939394
80,11,14,3,28,2,26,3,0.9152542372881356,0.9333333333333333,0.9032258064516129,0.9180327868852459,0.9158986175115207
85,12,12,0,24,1,25,5,0.8909090909090909,0.96,0.8275862068965517,0.8888888888888888,0.8945623342175066
90,9,11,2,25,0,22,5,0.9038461538461539,1.0,0.8333333333333334,0.9090909090909091,0.9166666666666667
