teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
com_erro,catboost,lacuna,20,5,5,947,947,277,670,198,749,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999986648,749,0,0,198
com_erro,catboost,lacuna,20,10,10,474,474,140,334,98,376,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999973405,376,0,0,98
com_erro,catboost,lacuna,20,15,15,316,316,93,223,68,248,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999959678,248,0,0,68
com_erro,catboost,lacuna,20,20,20,237,237,68,169,48,189,14,14,0,1.0,1.0,1.0,1.0,1.0,0.999999999994709,189,0,0,48
com_erro,catboost,lacuna,30,5,5,945,945,315,630,226,719,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999986092,719,0,0,226
com_erro,catboost,lacuna,30,10,10,473,473,159,314,112,361,15,15,0,1.0,1.0,1.0,1.0,1.0,0.99999999999723,361,0,0,112
com_erro,catboost,lacuna,30,15,15,315,315,105,210,76,239,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999958159,239,0,0,76
com_erro,catboost,lacuna,30,20,20,237,237,79,158,56,181,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999944752,181,0,0,56
com_erro,catboost,lacuna,30,25,25,189,189,65,124,43,146,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999931508,146,0,0,43
com_erro,catboost,lacuna,30,30,30,158,158,52,106,39,119,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999915966,119,0,0,39
com_erro,catboost,lacuna,40,5,5,943,943,351,592,253,690,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985507,690,0,0,253
com_erro,catboost,lacuna,40,10,10,472,472,177,295,126,346,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999971099,346,0,0,126
com_erro,catboost,lacuna,40,15,15,315,315,120,195,85,230,15,15,0,1.0,1.0,1.0,1.0,1.0,0.9999999999956523,230,0,0,85
com_erro,catboost,lacuna,40,20,20,236,236,87,149,62,174,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999942529,174,0,0,62
com_erro,catboost,lacuna,40,25,25,189,189,70,119,52,137,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999927008,137,0,0,52
com_erro,catboost,lacuna,40,30,30,158,158,60,98,44,114,15,15,0,1.0,1.0,1.0,1.0,1.0,0.999999999991228,114,0,0,44
com_erro,catboost,lacuna,40,35,35,135,135,51,84,34,101,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999900989,101,0,0,34
com_erro,catboost,lacuna,40,40,40,118,118,46,72,32,86,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999883721,86,0,0,32
com_erro,catboost,lacuna,50,5,5,941,941,383,558,279,662,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984894,662,0,0,279
com_erro,catboost,lacuna,50,10,10,471,471,193,278,139,332,14,14,0,1.0,1.0,1.0,1.0,1.0,0.999999999996988,332,0,0,139
com_erro,catboost,lacuna,50,15,15,314,314,129,185,95,219,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999954339,219,0,0,95
com_erro,catboost,lacuna,50,20,20,236,236,97,139,70,166,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999939759,166,0,0,70
com_erro,catboost,lacuna,50,25,25,189,189,76,113,56,133,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9999999999924812,133,0,0,56
com_erro,catboost,lacuna,50,30,30,157,157,64,93,50,107,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999906541,107,0,0,50
com_erro,catboost,lacuna,50,35,35,135,135,55,80,39,96,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999895833,96,0,0,39
com_erro,catboost,lacuna,50,40,40,118,118,50,68,35,83,13,13,0,1.0,1.0,1.0,1.0,1.0,0.9999999999879517,83,0,0,35
