Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,14,1,620,0,286,25,0.9731471535982814,1.0,0.9612403100775194,0.9802371541501976,0.9806201550387597
10,12,15,3,307,2,144,13,0.9678111587982833,0.9935275080906149,0.959375,0.9761526232114467,0.9728381849315069
15,12,15,3,206,4,93,8,0.9614147909967846,0.9809523809523809,0.9626168224299065,0.9716981132075472,0.9606898545139224
20,12,14,2,149,1,76,7,0.9656652360515021,0.9933333333333333,0.9551282051282052,0.9738562091503268,0.9710705960705961
25,12,15,3,120,1,58,8,0.9518716577540107,0.9917355371900827,0.9375,0.963855421686747,0.9602754237288136
30,10,14,4,104,4,45,3,0.9551282051282052,0.9629629629629629,0.9719626168224299,0.9674418604651163,0.9451649818806027
35,11,15,4,84,2,41,6,0.9398496240601504,0.9767441860465116,0.9333333333333333,0.9545454545454546,0.9434108527131784
40,11,12,1,75,2,39,1,0.9743589743589743,0.974025974025974,0.9868421052631579,0.9803921568627451,0.9690308087291399
45,10,11,1,68,2,33,1,0.9711538461538461,0.9714285714285714,0.9855072463768116,0.9784172661870504,0.9641821946169773
50,9,11,2,61,1,30,2,0.9680851063829787,0.9838709677419355,0.9682539682539683,0.976,0.9679979518689197
55,8,11,3,55,0,24,6,0.9294117647058824,1.0,0.9016393442622951,0.9482758620689655,0.9508196721311475
60,9,12,3,47,0,26,5,0.9358974358974359,1.0,0.9038461538461539,0.9494949494949495,0.9519230769230769
65,8,12,4,38,5,18,11,0.7777777777777778,0.8837209302325582,0.7755102040816326,0.8260869565217391,0.7790594498669032
70,9,13,4,37,2,21,7,0.8656716417910447,0.9487179487179487,0.8409090909090909,0.891566265060241,0.8769762845849802
75,7,9,2,40,2,16,5,0.8888888888888888,0.9523809523809523,0.8888888888888888,0.9195402298850575,0.8888888888888888
80,6,7,1,41,1,16,1,0.9661016949152542,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9586834733893557
85,6,9,3,27,0,16,12,0.7818181818181819,1.0,0.6923076923076923,0.8181818181818182,0.8461538461538461
90,8,11,3,28,1,17,6,0.8653846153846154,0.9655172413793104,0.8235294117647058,0.8888888888888888,0.8839869281045751
95,7,10,3,30,0,16,3,0.9387755102040817,1.0,0.9090909090909091,0.9523809523809523,0.9545454545454546
100,8,9,1,28,3,14,2,0.8936170212765957,0.9032258064516129,0.9333333333333333,0.9180327868852459,0.8784313725490196
