Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,37,37,0,210,729,0,0.7763578274760383,0.0,0.0,0.0,0.7763578274760383
10,0,33,33,0,104,366,0,0.7787234042553192,0.0,0.0,0.0,0.7787234042553192
15,0,24,24,0,65,248,0,0.792332268370607,0.0,0.0,0.0,0.792332268370607
20,0,24,24,0,49,186,0,0.7914893617021277,0.0,0.0,0.0,0.7914893617021277
25,0,21,21,0,40,148,0,0.7872340425531915,0.0,0.0,0.0,0.7872340425531915
30,0,21,21,0,35,122,0,0.7770700636942676,0.0,0.0,0.0,0.7770700636942676
35,0,19,19,0,30,105,0,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
40,0,18,18,0,25,93,0,0.788135593220339,0.0,0.0,0.0,0.788135593220339
45,0,14,14,0,20,85,0,0.8095238095238095,0.0,0.0,0.0,0.8095238095238095
50,0,12,12,0,16,78,0,0.8297872340425532,0.0,0.0,0.0,0.8297872340425532
55,0,18,18,0,22,64,0,0.7441860465116279,0.0,0.0,0.0,0.7441860465116279
60,0,16,16,0,16,63,0,0.7974683544303798,0.0,0.0,0.0,0.7974683544303798
