Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,10,10,0,144,787,0,0.8453276047261009,0.0,0.0,0.0,0.8453276047261009
10,0,10,10,0,84,382,0,0.8197424892703863,0.0,0.0,0.0,0.8197424892703863
15,0,6,6,0,42,269,0,0.864951768488746,0.0,0.0,0.0,0.864951768488746
20,0,14,14,0,64,169,0,0.7253218884120172,0.0,0.0,0.0,0.7253218884120172
25,0,5,5,0,25,162,0,0.8663101604278075,0.0,0.0,0.0,0.8663101604278075
30,0,7,7,0,32,124,0,0.7948717948717948,0.0,0.0,0.0,0.7948717948717948
35,0,7,7,0,22,111,0,0.8345864661654135,0.0,0.0,0.0,0.8345864661654135
40,0,7,7,0,26,91,0,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
45,0,6,6,0,20,84,0,0.8076923076923077,0.0,0.0,0.0,0.8076923076923077
50,0,3,3,0,16,78,0,0.8297872340425532,0.0,0.0,0.0,0.8297872340425532
55,0,6,6,0,23,62,0,0.7294117647058823,0.0,0.0,0.0,0.7294117647058823
60,0,3,3,0,15,63,0,0.8076923076923077,0.0,0.0,0.0,0.8076923076923077
65,0,9,9,0,25,47,0,0.6527777777777778,0.0,0.0,0.0,0.6527777777777778
70,0,5,5,0,14,53,0,0.7910447761194029,0.0,0.0,0.0,0.7910447761194029
75,0,5,5,0,9,54,0,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571
80,0,4,4,0,14,45,0,0.7627118644067796,0.0,0.0,0.0,0.7627118644067796
85,0,6,6,0,15,40,0,0.7272727272727273,0.0,0.0,0.0,0.7272727272727273
90,0,6,6,0,10,42,0,0.8076923076923077,0.0,0.0,0.0,0.8076923076923077
95,0,3,3,0,15,34,0,0.6938775510204082,0.0,0.0,0.0,0.6938775510204082
100,0,2,2,0,10,37,0,0.7872340425531915,0.0,0.0,0.0,0.7872340425531915
