Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,78,61,297,122,321,195,0.6609625668449198,0.7088305489260143,0.6036585365853658,0.6520307354555434,0.6641317513626603
10,17,45,28,159,67,154,88,0.6688034188034188,0.7035398230088495,0.6437246963562753,0.6723044397463002,0.6702786377708978
15,16,31,15,113,57,90,52,0.6506410256410257,0.6647058823529411,0.6848484848484848,0.6746268656716418,0.6485466914038343
20,17,30,13,93,46,63,32,0.6666666666666666,0.6690647482014388,0.744,0.7045454545454546,0.6609908256880734
25,17,29,12,65,32,59,31,0.6631016042780749,0.6701030927835051,0.6770833333333334,0.6735751295336787,0.6627174908424909
30,15,25,10,59,28,45,24,0.6666666666666666,0.6781609195402298,0.7108433734939759,0.6941176470588235,0.6636408648291797
35,16,25,9,44,27,38,25,0.6119402985074627,0.6197183098591549,0.6376811594202898,0.6285714285714286,0.6111482720178372
40,15,19,4,43,24,29,21,0.6153846153846154,0.6417910447761194,0.671875,0.6564885496183206,0.6095224056603774
45,15,22,7,31,16,34,23,0.625,0.6595744680851063,0.5740740740740741,0.6138613861386139,0.6270370370370371
50,15,18,3,35,20,25,14,0.6382978723404256,0.6363636363636364,0.7142857142857143,0.6730769230769231,0.6349206349206349
55,14,16,2,32,15,26,12,0.6823529411764706,0.6808510638297872,0.7272727272727273,0.7032967032967034,0.6807095343680709
60,12,17,5,28,9,25,16,0.6794871794871795,0.7567567567567568,0.6363636363636364,0.691358024691358,0.6858288770053476
65,13,17,4,25,8,25,14,0.6944444444444444,0.7575757575757576,0.6410256410256411,0.6944444444444444,0.6993006993006994
70,13,13,0,23,14,18,12,0.6119402985074627,0.6216216216216216,0.6571428571428571,0.6388888888888888,0.6098214285714285
75,13,16,3,25,11,18,9,0.6825396825396826,0.6944444444444444,0.7352941176470589,0.7142857142857143,0.6779918864097363
80,13,12,-1,22,11,18,8,0.6779661016949152,0.6666666666666666,0.7333333333333333,0.6984126984126984,0.6770114942528735
