2/9/23;0:10:21;1284;25.1000;73.8000;4.0;5.0;1.4;2.4;
2/9/23;0:21:8;1285;25.1000;74.5000;3.0;4.0;1.1;1.5;
2/9/23;0:31:55;1286;25.1000;74.9000;2.0;3.0;1.5;1.6;
2/9/23;0:42:42;1287;25.1000;75.3000;4.0;5.0;1.2;1.5;
2/9/23;0:53:29;1288;25.2000;75.8000;2.0;3.0;1.6;2.2;
2/9/23;1:4:16;1289;25.2000;76.0000;4.0;5.0;0.8;1.3;
2/9/23;1:15:3;1290;25.2000;76.2000;4.0;5.0;1.9;4.4;
2/9/23;1:25:50;1291;25.2000;76.2000;2.0;3.0;0.8;2.1;
2/9/23;1:36:38;1292;25.2000;76.2000;3.0;4.0;0.9;1.7;
2/9/23;1:47:25;1293;25.1000;76.2000;4.0;5.0;1.4;4.3;
2/9/23;1:58:12;1294;25.2000;76.4000;3.0;4.0;1.1;1.8;
2/9/23;2:8:59;1295;25.2000;76.5000;4.0;5.0;1.3;3.0;
2/9/23;2:19:46;1296;25.2000;76.7000;4.0;5.0;0.9;1.5;
2/9/23;2:30:33;1297;25.2000;76.8000;5.0;6.0;1.5;2.2;
2/9/23;2:41:20;1298;25.2000;76.7000;5.0;6.0;0.7;0.7;
2/9/23;2:52:7;1299;25.2000;76.7000;4.0;5.0;1.2;3.0;
2/9/23;3:2:54;1300;25.2000;76.8000;4.0;5.0;0.7;0.7;
2/9/23;3:13:41;1301;25.2000;76.9000;3.0;4.0;0.8;1.0;
2/9/23;3:24:28;1302;25.3000;77.2000;2.0;3.0;1.3;3.1;
2/9/23;3:35:15;1303;25.3000;77.3000;3.0;4.0;1.6;1.7;
2/9/23;3:46:2;1304;25.2000;77.3000;2.0;3.0;1.2;4.0;
2/9/23;3:56:49;1305;25.3000;77.5000;8.0;9.0;1.3;1.4;
2/9/23;4:7:36;1306;25.3000;77.6000;5.0;6.0;1.5;2.7;
2/9/23;4:18:24;1307;25.3000;77.8000;4.0;5.0;1.1;1.4;
2/9/23;4:29:11;1308;25.3000;77.6000;5.0;6.0;1.4;2.5;
2/9/23;4:39:58;1309;25.2000;77.0000;4.0;5.0;1.2;4.1;
2/9/23;4:50:45;1310;25.3000;76.7000;4.0;5.0;0.9;2.3;
2/9/23;5:1:32;1311;25.3000;76.4000;7.0;8.0;1.3;1.7;
2/9/23;5:12:19;1312;25.3000;76.7000;6.0;7.0;1.3;2.1;
2/9/23;5:23:7;1313;25.3000;76.9000;8.0;9.0;1.7;4.2;
2/9/23;5:33:53;1314;25.3000;76.8000;8.0;9.0;1.6;3.0;
2/9/23;5:44:41;1315;25.3000;76.8000;14.0;15.0;1.3;1.7;
2/9/23;5:55:28;1316;25.3000;77.0000;8.0;9.0;1.1;2.2;
2/9/23;6:6:16;1317;25.3000;77.1000;7.0;8.0;1.5;2.1;
2/9/23;6:17:2;1318;25.3000;77.4000;13.0;14.0;1.2;1.4;
2/9/23;6:27:50;1319;25.3000;77.5000;11.0;12.0;0.9;1.5;
2/9/23;6:38:37;1320;25.3000;77.4000;10.0;11.0;0.9;1.0;
2/9/23;6:49:24;1321;25.3000;77.3000;13.0;14.0;1.7;2.1;
2/9/23;7:0:11;1322;25.3000;77.2000;12.0;13.0;1.3;1.9;
2/9/23;7:10:58;1323;25.3000;77.4000;10.0;11.0;1.3;2.3;
2/9/23;7:21:46;1324;25.3000;77.5000;6.0;7.0;1.1;2.6;
2/9/23;7:32:33;1325;25.3000;77.6000;8.0;9.0;0.8;0.8;
2/9/23;7:43:20;1326;25.3000;77.6000;5.0;6.0;1.8;3.8;
2/9/23;7:54:7;1327;25.3000;77.6000;8.0;9.0;0.8;0.8;
2/9/23;8:4:54;1328;25.3000;77.6000;7.0;8.0;0.9;0.9;
2/9/23;8:15:41;1329;25.3000;77.9000;9.0;10.0;0.8;0.8;
2/9/23;8:26:29;1330;25.3000;78.1000;6.0;7.0;0.8;2.4;
2/9/23;8:37:16;1331;25.3000;78.1000;12.0;13.0;1.1;1.4;
2/9/23;8:48:4;1332;25.3000;78.3000;8.0;9.0;0.7;2.7;
2/9/23;8:58:51;1333;25.3000;78.5000;6.0;7.0;1.3;1.4;
2/9/23;9:9:38;1334;25.3000;78.7000;13.0;14.0;1.3;1.4;
2/9/23;9:20:25;1335;25.3000;78.8000;8.0;9.0;1.2;1.3;
2/9/23;9:31:12;1336;25.3000;79.0000;8.0;9.0;1.2;1.2;
2/9/23;9:41:59;1337;25.3000;79.0000;7.0;8.0;1.1;2.9;
2/9/23;9:52:46;1338;25.3000;79.2000;5.0;6.0;1.0;1.8;
2/9/23;10:3:34;1339;25.3000;79.5000;8.0;9.0;1.0;1.9;
2/9/23;10:14:21;1340;25.3000;79.5000;6.0;7.0;1.0;2.1;
2/9/23;10:25:8;1341;25.3000;79.8000;3.0;4.0;0.9;0.9;
