27/9/23;0:4:3;179;26.2000;86.7000;5.0;6.0;6.8;12.8;
27/9/23;0:14:50;180;26.2000;86.0000;3.0;4.0;6.0;14.4;
27/9/23;0:25:37;181;26.2000;85.7000;4.0;5.0;7.4;10.8;
27/9/23;0:36:24;182;26.1000;85.7000;3.0;4.0;6.1;7.7;
27/9/23;0:47:11;183;26.2000;85.2000;3.0;4.0;5.2;8.9;
27/9/23;0:57:57;184;26.1000;85.4000;4.0;5.0;6.7;11.0;
27/9/23;1:8:44;185;26.0000;85.7000;3.0;4.0;6.2;12.2;
27/9/23;1:19:31;186;26.0000;86.3000;3.0;4.0;5.0;6.8;
27/9/23;1:30:19;187;25.7000;88.0000;4.0;5.0;5.9;10.2;
27/9/23;1:41:6;188;25.7000;88.5000;7.0;8.0;6.2;11.7;
27/9/23;1:51:53;189;25.6000;88.8000;6.0;7.0;5.7;16.9;
27/9/23;2:2:40;190;25.6000;88.8000;3.0;4.0;6.9;12.5;
27/9/23;2:13:27;191;25.5000;89.2000;5.0;6.0;6.1;8.7;
27/9/23;2:24:15;192;25.6000;88.9000;7.0;8.0;5.2;14.2;
27/9/23;2:35:2;193;25.5000;88.8000;3.0;4.0;7.2;15.9;
27/9/23;2:45:49;194;25.4000;89.7000;4.0;5.0;6.1;12.2;
27/9/23;2:56:36;195;25.3000;90.1000;3.0;4.0;6.5;14.3;
27/9/23;3:7:23;196;25.2000;90.3000;3.0;4.0;6.7;11.3;
27/9/23;3:18:10;197;25.1000;90.4000;6.0;7.0;6.2;10.2;
27/9/23;3:28:57;198;25.0000;90.4000;6.0;7.0;6.9;7.8;
27/9/23;3:39:44;199;24.9000;90.5000;4.0;5.0;6.6;14.6;
27/9/23;3:50:31;200;24.8000;90.6000;6.0;7.0;6.6;11.2;
27/9/23;4:1:19;201;24.8000;90.8000;5.0;6.0;6.4;7.1;
27/9/23;4:12:6;202;24.7000;90.8000;4.0;5.0;5.6;11.1;
27/9/23;4:22:53;203;24.7000;90.8000;5.0;6.0;7.0;11.8;
27/9/23;4:33:40;204;24.6000;90.7000;5.0;6.0;7.2;9.1;
27/9/23;4:44:27;205;24.6000;90.8000;5.0;6.0;6.8;8.7;
27/9/23;4:55:14;206;24.6000;90.7000;2.0;3.0;6.6;8.0;
27/9/23;5:6:1;207;24.7000;90.4000;3.0;4.0;7.0;10.6;
27/9/23;5:16:48;208;24.7000;90.1000;3.0;4.0;8.4;9.4;
27/9/23;5:27:35;209;24.7000;90.3000;2.0;3.0;7.3;8.6;
27/9/23;5:38:23;210;24.7000;90.3000;4.0;5.0;7.0;8.8;
27/9/23;5:49:10;211;24.7000;90.3000;2.0;3.0;6.8;8.0;
27/9/23;5:59:58;212;24.9000;90.1000;5.0;6.0;8.7;10.7;
27/9/23;6:10:47;213;25.6000;86.4000;2.0;3.0;7.4;13.3;
27/9/23;6:21:35;214;27.1000;78.2000;4.0;5.0;6.8;7.9;
27/9/23;6:32:23;215;28.3000;72.4000;3.0;4.0;7.3;9.8;
27/9/23;6:43:12;216;29.1000;68.9000;3.0;4.0;7.7;9.2;
27/9/23;6:54:1;217;30.7000;62.9000;2.0;3.0;7.1;9.1;
27/9/23;7:4:46;218;31.4000;59.7000;3.0;4.0;7.0;8.3;
27/9/23;7:15:32;219;29.8000;65.0000;3.0;4.0;7.2;8.0;
