teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos
com_erro,catboost,lacuna,20,5,5,947,947,247,700,295,652,23,23,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984662,652,0,0,295,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_lacuna_jan20_passo5_eventos.png
com_erro,catboost,oscilacao,100,100,100,47,47,33,14,31,16,5,4,-1,0.7446808510638298,0.6401209677419355,0.7317073170731707,0.967741935483871,0.8333333333333334,0.31249999998046873,5,11,1,30,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_oscilacao_jan100_passo100_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_oscilacao_jan100_passo100_eventos.png
com_erro,catboost,queda,100,95,95,49,49,23,26,22,27,8,8,0,0.8571428571428571,0.8577441077441077,0.8260869565217391,0.8636363636363636,0.8444444444444444,0.8518518518203018,23,4,3,19,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_queda_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_catboost_queda_jan100_passo95_eventos.png
com_erro,mlp,lacuna,30,5,5,945,945,285,660,339,606,23,23,0,0.9862433862433863,0.9808259587020649,1.0,0.9616519174041298,0.9804511278195489,0.9999999999983499,606,0,13,326,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_lacuna_jan30_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_lacuna_jan30_passo5_eventos.png
com_erro,mlp,oscilacao,100,100,100,47,47,33,14,31,16,5,5,0,0.7446808510638298,0.6401209677419355,0.7317073170731707,0.967741935483871,0.8333333333333334,0.31249999998046873,5,11,1,30,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_oscilacao_jan100_passo100_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_oscilacao_jan100_passo100_eventos.png
com_erro,mlp,queda,100,65,65,72,72,37,35,30,42,8,10,2,0.9305555555555556,0.9214285714285715,0.9629629629629629,0.8666666666666667,0.9122807017543859,0.9761904761672336,41,1,4,26,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_queda_jan100_passo65_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_mlp_queda_jan100_passo65_eventos.png
com_erro,random_forest,lacuna,20,5,5,947,947,247,700,295,652,23,23,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984662,652,0,0,295,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_lacuna_jan20_passo5_eventos.png
com_erro,random_forest,oscilacao,100,60,60,78,78,51,27,52,26,5,7,2,0.7948717948717948,0.7211538461538461,0.7903225806451613,0.9423076923076923,0.8596491228070176,0.4999999999807692,13,13,3,49,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_oscilacao_jan100_passo60_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_oscilacao_jan100_passo60_eventos.png
com_erro,random_forest,queda,100,50,50,94,94,47,47,40,54,8,8,0,0.9148936170212766,0.9194444444444444,0.8636363636363636,0.95,0.9047619047619048,0.888888888872428,48,6,2,38,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_queda_jan100_passo50_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_random_forest_queda_jan100_passo50_eventos.png
com_erro,xgboost,lacuna,20,5,5,947,947,247,700,295,652,23,23,0,1.0,1.0,1.0,1.0,1.0,0.9999999999984662,652,0,0,295,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_2\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_2_com_erro_xgboost_lacuna_jan20_passo5_eventos.png
