teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos
sem_erro,catboost,lacuna,20,5,5,947,947,211,736,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_lacuna_jan20_passo5_eventos.png
sem_erro,catboost,oscilacao,20,15,15,316,316,135,181,0,316,0,3,3,0.9620253164556962,0.9620253164556962,0.0,0.0,0.0,0.9620253164526519,304,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_oscilacao_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_oscilacao_jan20_passo15_eventos.png
sem_erro,catboost,queda,100,80,80,59,59,30,29,0,59,0,2,2,0.9322033898305084,0.9322033898305084,0.0,0.0,0.0,0.9322033898147085,55,4,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_queda_jan100_passo80_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_catboost_queda_jan100_passo80_eventos.png
sem_erro,mlp,lacuna,20,5,5,947,947,211,736,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_lacuna_jan20_passo5_eventos.png
sem_erro,mlp,oscilacao,80,70,70,67,67,41,26,0,67,0,6,6,0.8208955223880597,0.8208955223880597,0.0,0.0,0.0,0.8208955223758075,55,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_oscilacao_jan80_passo70_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_oscilacao_jan80_passo70_eventos.png
sem_erro,mlp,queda,100,85,85,55,55,25,30,0,55,0,4,4,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.9090909090743802,50,5,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_queda_jan100_passo85_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_mlp_queda_jan100_passo85_eventos.png
sem_erro,random_forest,lacuna,20,5,5,947,947,211,736,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png
sem_erro,random_forest,oscilacao,20,10,10,474,474,200,274,0,474,0,6,6,0.9578059071729957,0.9578059071729957,0.0,0.0,0.0,0.9578059071709751,454,20,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_oscilacao_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_oscilacao_jan20_passo10_eventos.png
sem_erro,random_forest,queda,90,85,85,55,55,25,30,0,55,0,5,5,0.8545454545454545,0.8545454545454545,0.0,0.0,0.0,0.8545454545299174,47,8,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_queda_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_random_forest_queda_jan90_passo85_eventos.png
sem_erro,xgboost,lacuna,20,5,5,947,947,211,736,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png
sem_erro,xgboost,oscilacao,20,20,20,237,237,100,137,0,237,0,12,12,0.9071729957805907,0.9071729957805907,0.0,0.0,0.0,0.907172995776763,215,22,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_oscilacao_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_oscilacao_jan20_passo20_eventos.png
sem_erro,xgboost,queda,90,85,85,55,55,25,30,0,55,0,6,6,0.8363636363636363,0.8363636363636363,0.0,0.0,0.0,0.8363636363484298,46,9,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_queda_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_4_sem_erro_xgboost_queda_jan90_passo85_eventos.png
