Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,85,85,0,441,500,0,0.5313496280552603,0.0,0.0,0.0,0.5313496280552603
10,0,12,12,0,451,20,0,0.04246284501061571,0.0,0.0,0.0,0.04246284501061571
15,0,25,25,0,56,258,0,0.821656050955414,0.0,0.0,0.0,0.821656050955414
20,0,30,30,0,188,48,0,0.2033898305084746,0.0,0.0,0.0,0.2033898305084746
25,0,35,35,0,79,110,0,0.582010582010582,0.0,0.0,0.0,0.582010582010582
30,0,29,29,0,57,100,0,0.6369426751592356,0.0,0.0,0.0,0.6369426751592356
35,0,23,23,0,44,91,0,0.674074074074074,0.0,0.0,0.0,0.674074074074074
40,0,26,26,0,45,73,0,0.6186440677966102,0.0,0.0,0.0,0.6186440677966102
45,0,22,22,0,45,60,0,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714
50,0,22,22,0,35,60,0,0.631578947368421,0.0,0.0,0.0,0.631578947368421
