teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos
com_erro,catboost,lacuna,20,5,5,947,947,274,673,242,705,19,19,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985816,705,0,0,242,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_lacuna_jan20_passo5_eventos.png
com_erro,catboost,oscilacao,90,90,90,52,52,35,17,26,26,11,11,0,0.8269230769230769,0.8269230769230769,0.7575757575757576,0.9615384615384616,0.847457627118644,0.692307692281065,18,8,1,25,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_oscilacao_jan90_passo90_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_oscilacao_jan90_passo90_eventos.png
com_erro,catboost,queda,100,90,90,52,52,30,22,24,28,9,9,0,0.9038461538461539,0.9047619047619048,0.88,0.9166666666666666,0.8979591836734694,0.8928571428252551,25,3,2,22,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_queda_jan100_passo90_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_catboost_queda_jan100_passo90_eventos.png
com_erro,mlp,lacuna,20,10,10,474,474,136,338,122,352,19,19,0,0.989451476793249,0.9795081967213115,1.0,0.9590163934426229,0.9790794979079498,0.9999999999971592,352,0,5,117,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_lacuna_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_lacuna_jan20_passo10_eventos.png
com_erro,mlp,oscilacao,70,60,60,79,79,50,29,40,39,12,12,0,0.8354430379746836,0.8342948717948718,0.7872340425531915,0.925,0.8505747126436781,0.7435897435706772,29,10,3,37,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_oscilacao_jan70_passo60_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_oscilacao_jan70_passo60_eventos.png
com_erro,mlp,queda,90,85,85,55,55,28,27,24,31,9,9,0,0.9272727272727272,0.9260752688172043,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.935483870937565,29,2,2,22,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_queda_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_mlp_queda_jan90_passo85_eventos.png
com_erro,random_forest,lacuna,20,5,5,947,947,274,673,242,705,19,19,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985816,705,0,0,242,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_lacuna_jan20_passo5_eventos.png
com_erro,random_forest,oscilacao,100,45,45,104,104,76,28,59,45,11,11,0,0.7692307692307693,0.7386064030131827,0.7215189873417721,0.9661016949152542,0.8260869565217391,0.5111111110997532,23,22,2,57,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_oscilacao_jan100_passo45_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_oscilacao_jan100_passo45_eventos.png
com_erro,random_forest,queda,90,65,65,72,72,37,35,31,41,10,10,0,0.8888888888888888,0.8945712037765539,0.8285714285714286,0.9354838709677419,0.8787878787878788,0.8536585365645449,35,6,2,29,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_queda_jan90_passo65_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_random_forest_queda_jan90_passo65_eventos.png
com_erro,xgboost,lacuna,20,5,5,947,947,274,673,242,705,19,19,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985816,705,0,0,242,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_1\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_1_com_erro_xgboost_lacuna_jan20_passo5_eventos.png
