Deslocamento,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,68,0,2195,12,0.9947252747252747,1.0,0.85,0.918918918918919,0.925
10,32,0,1096,7,0.9938325991189427,1.0,0.8205128205128205,0.9014084507042254,0.9102564102564102
15,20,0,728,7,0.990728476821192,1.0,0.7407407407407407,0.851063829787234,0.8703703703703703
20,14,0,547,9,0.9842105263157894,1.0,0.6086956521739131,0.7567567567567568,0.8043478260869565
