Deslocamento,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,250,58,1932,20,0.9654867256637168,0.8116883116883117,0.9259259259259259,0.8650519031141869,0.9483900986413549
10,128,30,964,8,0.9663716814159292,0.810126582278481,0.9411764705882353,0.8707482993197279,0.9554976920345604
15,83,28,636,8,0.952317880794702,0.7477477477477478,0.9120879120879121,0.8217821782178217,0.9349596186945585
20,62,15,486,2,0.9699115044247788,0.8051948051948052,0.96875,0.8794326241134752,0.9694049401197604
25,49,12,382,7,0.9577777777777777,0.8032786885245902,0.875,0.8376068376068376,0.922271573604061
30,42,10,321,2,0.968,0.8076923076923077,0.9545454545454546,0.875,0.9621669870914584
35,32,10,273,5,0.953125,0.7619047619047619,0.8648648648648649,0.810126582278481,0.9147645879094642
40,29,5,245,1,0.9785714285714285,0.8529411764705882,0.9666666666666667,0.90625,0.9733333333333334
45,29,10,210,1,0.956,0.7435897435897436,0.9666666666666667,0.8405797101449275,0.9606060606060607
50,27,8,188,2,0.9555555555555556,0.7714285714285715,0.9310344827586207,0.84375,0.9451090781140041
55,21,6,174,4,0.9512195121951219,0.7777777777777778,0.84,0.8076923076923077,0.9033333333333333
60,18,5,161,1,0.9675675675675676,0.782608695652174,0.9473684210526315,0.8571428571428571,0.9586239695624603
65,17,5,148,0,0.9705882352941176,0.7727272727272727,1.0,0.8717948717948718,0.9836601307189543
70,17,5,137,1,0.9625,0.7727272727272727,0.9444444444444444,0.85,0.9546165884194053
75,17,3,128,2,0.9666666666666667,0.85,0.8947368421052632,0.8717948717948718,0.9359180393732422
80,11,4,125,0,0.9714285714285714,0.7333333333333333,1.0,0.8461538461538461,0.9844961240310077
85,13,4,113,0,0.9692307692307692,0.7647058823529411,1.0,0.8666666666666667,0.982905982905983
90,14,3,108,0,0.976,0.8235294117647058,1.0,0.9032258064516129,0.9864864864864865
95,12,2,100,1,0.9739130434782609,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.951734539969834
100,9,3,98,0,0.9727272727272728,0.75,1.0,0.8571428571428571,0.9851485148514851
