Deslocamento,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,164,56,2044,6,0.9726872246696036,0.7454545454545455,0.9647058823529412,0.841025641025641,0.9690196078431372
10,86,31,1018,0,0.9726872246696036,0.7350427350427351,1.0,0.8472906403940886,0.9852240228789323
15,54,16,683,2,0.976158940397351,0.7714285714285715,0.9642857142857143,0.8571428571428571,0.9706979358266912
20,39,10,512,4,0.9752212389380531,0.7959183673469388,0.9069767441860465,0.8478260869565217,0.9439098280317205
25,34,8,410,3,0.9758241758241758,0.8095238095238095,0.918918918918919,0.8607594936708861,0.9498900814690289
30,26,5,344,0,0.9866666666666667,0.8387096774193549,1.0,0.9122807017543859,0.9928366762177651
35,21,6,295,3,0.9723076923076923,0.7777777777777778,0.875,0.8235294117647058,0.9275332225913622
40,19,3,257,1,0.9857142857142858,0.8636363636363636,0.95,0.9047619047619048,0.9692307692307692
45,19,2,229,0,0.992,0.9047619047619048,1.0,0.95,0.9956709956709957
50,19,3,203,0,0.9866666666666667,0.8636363636363636,1.0,0.926829268292683,0.9927184466019418
