Deslocamento,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,97,8,2160,10,0.9920879120879121,0.9238095238095239,0.9065420560747663,0.9150943396226415,0.9514260095871987
10,52,6,1075,2,0.9929515418502203,0.896551724137931,0.9629629629629629,0.9285714285714286,0.9787062733408709
15,31,5,715,4,0.9880794701986755,0.8611111111111112,0.8857142857142857,0.8732394366197183,0.9393849206349206
20,22,3,544,1,0.9929824561403509,0.88,0.9565217391304348,0.9166666666666666,0.9755186392178683
