Deslocamento,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,122,47,2099,7,0.9762637362637363,0.7218934911242604,0.9457364341085271,0.8187919463087249,0.9619176112760717
10,64,24,1046,1,0.9779735682819384,0.7272727272727273,0.9846153846153847,0.8366013071895425,0.9810927390366643
15,40,6,707,2,0.9894039735099338,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9719829025579376
20,30,11,521,3,0.9752212389380531,0.7317073170731707,0.9090909090909091,0.8108108108108109,0.9442071086807928
25,27,9,415,4,0.9714285714285714,0.75,0.8709677419354839,0.8059701492537313,0.9248706634205721
30,20,6,353,1,0.9815789473684211,0.7692307692307693,0.9523809523809523,0.851063829787234,0.9678339302294734
