Deslocamento,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,251,0,2004,5,0.9977876106194691,1.0,0.98046875,0.9901380670611439,0.990234375
10,122,0,1003,5,0.995575221238938,1.0,0.9606299212598425,0.9799196787148594,0.9803149606299213
15,81,0,669,5,0.9933774834437086,1.0,0.9418604651162791,0.9700598802395209,0.9709302325581395
20,64,0,498,3,0.9946902654867257,1.0,0.9552238805970149,0.9770992366412213,0.9776119402985075
25,47,0,401,2,0.9955555555555555,1.0,0.9591836734693877,0.9791666666666666,0.9795918367346939
30,43,0,330,2,0.9946666666666667,1.0,0.9555555555555556,0.9772727272727273,0.9777777777777779
35,35,0,283,2,0.99375,1.0,0.9459459459459459,0.9722222222222222,0.972972972972973
40,31,0,246,3,0.9892857142857143,1.0,0.9117647058823529,0.9538461538461539,0.9558823529411764
45,26,0,222,2,0.992,1.0,0.9285714285714286,0.9629629629629629,0.9642857142857143
50,23,0,200,2,0.9911111111111112,1.0,0.92,0.9583333333333334,0.96
55,20,0,182,3,0.9853658536585366,1.0,0.8695652173913043,0.9302325581395349,0.9347826086956521
60,21,0,162,2,0.9891891891891892,1.0,0.9130434782608695,0.9545454545454546,0.9565217391304348
65,15,0,153,2,0.9882352941176471,1.0,0.8823529411764706,0.9375,0.9411764705882353
70,16,0,142,2,0.9875,1.0,0.8888888888888888,0.9411764705882353,0.9444444444444444
75,15,0,133,2,0.9866666666666667,1.0,0.8823529411764706,0.9375,0.9411764705882353
80,13,0,126,1,0.9928571428571429,1.0,0.9285714285714286,0.9629629629629629,0.9642857142857143
85,13,0,116,1,0.9923076923076923,1.0,0.9285714285714286,0.9629629629629629,0.9642857142857143
90,15,0,109,1,0.992,1.0,0.9375,0.967741935483871,0.96875
95,11,0,102,2,0.9826086956521739,1.0,0.8461538461538461,0.9166666666666666,0.9230769230769231
100,11,0,99,0,1.0,1.0,1.0,1.0,1.0
