Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,18,20,2,283,46,580,32,0.9171094580233794,0.8601823708206687,0.8984126984126984,0.8788819875776398,0.9124651351488413
10,18,17,-1,137,19,292,23,0.910828025477707,0.8782051282051282,0.85625,0.8670886075949367,0.8975783762057878
15,17,17,0,95,15,196,8,0.9267515923566879,0.8636363636363636,0.9223300970873787,0.892018779342723,0.9256200248470069
20,18,17,-1,68,11,146,11,0.9067796610169492,0.8607594936708861,0.8607594936708861,0.8607594936708861,0.895347899701685
25,18,17,-1,59,12,111,7,0.8994708994708994,0.8309859154929577,0.8939393939393939,0.8613138686131386,0.8981892091648189
30,16,16,0,46,6,98,7,0.9171974522292994,0.8846153846153846,0.8679245283018868,0.8761904761904762,0.9051161103047896
35,16,16,0,41,6,83,5,0.9185185185185185,0.8723404255319149,0.8913043478260869,0.8817204301075269,0.911944308744504
40,16,15,-1,37,5,72,4,0.923728813559322,0.8809523809523809,0.9024390243902439,0.891566265060241,0.9187519797275895
45,16,17,1,29,5,64,7,0.8857142857142857,0.8529411764705882,0.8055555555555556,0.8285714285714286,0.8665458937198067
50,18,16,-2,25,4,60,6,0.8947368421052632,0.8620689655172413,0.8064516129032258,0.8333333333333334,0.8719758064516129
