Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,39,39,0,254,683,0,0.7289220917822838,0.0,0.0,0.0,0.7289220917822838
10,0,37,37,0,111,358,0,0.7633262260127932,0.0,0.0,0.0,0.7633262260127932
15,0,28,28,0,75,238,0,0.7603833865814696,0.0,0.0,0.0,0.7603833865814696
20,0,27,27,0,71,164,0,0.6978723404255319,0.0,0.0,0.0,0.6978723404255319
25,0,19,19,0,40,148,0,0.7872340425531915,0.0,0.0,0.0,0.7872340425531915
30,0,19,19,0,41,116,0,0.7388535031847133,0.0,0.0,0.0,0.7388535031847133
35,0,22,22,0,41,93,0,0.6940298507462687,0.0,0.0,0.0,0.6940298507462687
40,0,23,23,0,39,79,0,0.6694915254237288,0.0,0.0,0.0,0.6694915254237288
45,0,23,23,0,48,57,0,0.5428571428571428,0.0,0.0,0.0,0.5428571428571428
50,0,11,11,0,19,75,0,0.7978723404255319,0.0,0.0,0.0,0.7978723404255319
55,0,14,14,0,21,65,0,0.7558139534883721,0.0,0.0,0.0,0.7558139534883721
60,0,15,15,0,31,48,0,0.6075949367088608,0.0,0.0,0.0,0.6075949367088608
65,0,15,15,0,24,49,0,0.6712328767123288,0.0,0.0,0.0,0.6712328767123288
70,0,15,15,0,28,39,0,0.582089552238806,0.0,0.0,0.0,0.582089552238806
