Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,18,18,0,435,0,1360,0,1.0,1.0,1.0,1.0,1.0
10,18,18,0,218,0,680,0,1.0,1.0,1.0,1.0,1.0
15,18,18,0,146,0,453,0,1.0,1.0,1.0,1.0,1.0
20,18,18,0,109,0,340,0,1.0,1.0,1.0,1.0,1.0
25,18,18,0,87,0,272,0,1.0,1.0,1.0,1.0,1.0
30,18,18,0,73,0,227,0,1.0,1.0,1.0,1.0,1.0
35,18,18,0,62,0,195,0,1.0,1.0,1.0,1.0,1.0
40,18,18,0,55,0,170,0,1.0,1.0,1.0,1.0,1.0
45,18,18,0,49,0,151,0,1.0,1.0,1.0,1.0,1.0
50,18,18,0,44,0,136,0,1.0,1.0,1.0,1.0,1.0
55,18,18,0,40,0,124,0,1.0,1.0,1.0,1.0,1.0
60,18,18,0,37,0,113,0,1.0,1.0,1.0,1.0,1.0
65,18,18,0,34,0,105,0,1.0,1.0,1.0,1.0,1.0
70,18,18,0,30,1,97,1,0.9844961240310077,0.967741935483871,0.967741935483871,0.967741935483871,0.978768926925609
75,18,18,0,29,0,90,1,0.9916666666666667,1.0,0.9666666666666667,0.9830508474576272,0.9833333333333334
80,18,18,0,28,0,85,0,1.0,1.0,1.0,1.0,1.0
85,18,18,0,26,0,80,0,1.0,1.0,1.0,1.0,1.0
90,17,17,0,24,0,76,0,1.0,1.0,1.0,1.0,1.0
95,18,18,0,23,0,72,0,1.0,1.0,1.0,1.0,1.0
100,17,17,0,22,0,68,0,1.0,1.0,1.0,1.0,1.0
