Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,11,14,3,142,2,3319,99,0.9716451431779899,0.9861111111111112,0.5892116182572614,0.7376623376623377,0.7943046950063783
10,11,13,2,63,2,1658,58,0.9663110612015722,0.9692307692307692,0.5206611570247934,0.6774193548387096,0.7597281688738424
15,11,10,-1,31,1,1106,50,0.9570707070707071,0.96875,0.38271604938271603,0.5486725663716814,0.6909063535079795
20,11,10,-1,25,0,833,33,0.9629629629629629,1.0,0.43103448275862066,0.6024096385542169,0.7155172413793103
25,11,7,-4,11,0,662,40,0.9438990182328191,1.0,0.21568627450980393,0.3548387096774194,0.607843137254902
30,11,6,-5,11,1,551,31,0.9461279461279462,0.9166666666666666,0.2619047619047619,0.4074074074074074,0.6300465838509317
35,10,5,-5,7,0,473,29,0.9430255402750491,1.0,0.19444444444444445,0.32558139534883723,0.5972222222222222
40,11,5,-6,6,0,416,24,0.9461883408071748,1.0,0.2,0.3333333333333333,0.6
45,9,5,-4,3,2,365,26,0.9292929292929293,0.6,0.10344827586206896,0.17647058823529413,0.5489993422907076
50,10,2,-8,2,0,332,23,0.9355742296918768,1.0,0.08,0.14814814814814814,0.54
