Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,18,18,0,371,0,1428,0,1.0,1.0,1.0,1.0,1.0
10,18,18,0,186,0,714,0,1.0,1.0,1.0,1.0,1.0
15,18,18,0,124,0,476,0,1.0,1.0,1.0,1.0,1.0
20,18,18,0,93,0,357,0,1.0,1.0,1.0,1.0,1.0
25,18,18,0,74,0,286,0,1.0,1.0,1.0,1.0,1.0
30,18,18,0,62,0,238,0,1.0,1.0,1.0,1.0,1.0
35,18,18,0,53,0,204,0,1.0,1.0,1.0,1.0,1.0
40,18,18,0,45,0,180,0,1.0,1.0,1.0,1.0,1.0
45,18,18,0,41,0,159,0,1.0,1.0,1.0,1.0,1.0
50,18,18,0,38,0,142,0,1.0,1.0,1.0,1.0,1.0
55,18,18,0,35,0,129,0,1.0,1.0,1.0,1.0,1.0
60,18,18,0,31,0,119,0,1.0,1.0,1.0,1.0,1.0
65,18,18,0,28,0,111,0,1.0,1.0,1.0,1.0,1.0
70,18,18,0,27,0,102,0,1.0,1.0,1.0,1.0,1.0
75,17,17,0,27,0,93,0,1.0,1.0,1.0,1.0,1.0
80,18,18,0,22,0,91,0,1.0,1.0,1.0,1.0,1.0
