Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,18,18,0,403,0,1394,0,1.0,1.0,1.0,1.0,1.0
10,18,18,0,202,0,697,0,1.0,1.0,1.0,1.0,1.0
15,18,18,0,135,0,464,0,1.0,1.0,1.0,1.0,1.0
20,18,18,0,101,0,349,0,1.0,1.0,1.0,1.0,1.0
25,18,18,0,82,0,278,0,1.0,1.0,1.0,1.0,1.0
30,18,18,0,68,0,232,0,1.0,1.0,1.0,1.0,1.0
35,18,18,0,59,0,198,0,1.0,1.0,1.0,1.0,1.0
40,18,18,0,50,0,175,0,1.0,1.0,1.0,1.0,1.0
45,18,18,0,45,1,154,0,0.995,0.9782608695652174,1.0,0.989010989010989,0.9967741935483871
50,18,18,0,41,0,139,0,1.0,1.0,1.0,1.0,1.0
55,18,18,0,37,1,126,0,0.9939024390243902,0.9736842105263158,1.0,0.9866666666666667,0.9960629921259843
60,18,18,0,34,1,115,0,0.9933333333333333,0.9714285714285714,1.0,0.9855072463768116,0.9956896551724138
65,18,18,0,31,1,107,0,0.9928057553956835,0.96875,1.0,0.9841269841269841,0.9953703703703703
70,18,18,0,30,0,99,0,1.0,1.0,1.0,1.0,1.0
75,18,18,0,30,0,90,0,1.0,1.0,1.0,1.0,1.0
80,18,18,0,25,1,87,0,0.9911504424778761,0.9615384615384616,1.0,0.9803921568627451,0.9943181818181819
85,18,18,0,24,0,82,0,1.0,1.0,1.0,1.0,1.0
90,17,17,0,22,0,78,0,1.0,1.0,1.0,1.0,1.0
