Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,18,18,0,247,0,1556,0,1.0,1.0,1.0,1.0,1.0
10,18,18,0,122,0,780,0,1.0,1.0,1.0,1.0,1.0
15,18,18,0,83,0,518,0,1.0,1.0,1.0,1.0,1.0
20,18,18,0,60,0,391,0,1.0,1.0,1.0,1.0,1.0
25,18,18,0,49,0,312,0,1.0,1.0,1.0,1.0,1.0
30,18,18,0,42,0,259,0,1.0,1.0,1.0,1.0,1.0
35,18,18,0,36,0,222,0,1.0,1.0,1.0,1.0,1.0
40,18,18,0,30,0,196,0,1.0,1.0,1.0,1.0,1.0
45,18,18,0,30,0,171,0,1.0,1.0,1.0,1.0,1.0
50,18,18,0,25,0,156,0,1.0,1.0,1.0,1.0,1.0
55,17,17,0,22,0,142,0,1.0,1.0,1.0,1.0,1.0
60,18,18,0,22,0,129,0,1.0,1.0,1.0,1.0,1.0
