Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,36,23,163,43,3206,140,0.9484797297297297,0.7912621359223301,0.5379537953795379,0.6404715127701375,0.7623594769449245
10,12,31,19,82,32,1595,67,0.9442567567567568,0.7192982456140351,0.5503355704697986,0.623574144486692,0.765333734835391
15,11,16,5,37,8,1072,67,0.9366554054054054,0.8222222222222222,0.3557692307692308,0.4966442953020134,0.6741809116809117
20,12,19,7,30,12,801,45,0.9358108108108109,0.7142857142857143,0.4,0.5128205128205128,0.692619926199262
25,11,13,2,22,7,644,38,0.9367088607594937,0.7586206896551724,0.36666666666666664,0.4943820224719101,0.6779569892473118
30,11,11,0,23,4,538,27,0.9476351351351351,0.8518518518518519,0.46,0.5974025974025974,0.726309963099631
35,11,9,-2,15,1,462,30,0.9389763779527559,0.9375,0.3333333333333333,0.4918032786885246,0.6655867530597552
40,11,11,0,10,5,401,28,0.9256756756756757,0.6666666666666666,0.2631578947368421,0.37735849056603776,0.6254213119004407
45,11,0,-11,0,0,360,35,0.9113924050632911,0.0,0.0,0.0,0.5
50,11,0,-11,0,0,327,29,0.9185393258426966,0.0,0.0,0.0,0.5
55,11,0,-11,0,0,297,26,0.9195046439628483,0.0,0.0,0.0,0.5
60,11,0,-11,0,0,270,26,0.9121621621621622,0.0,0.0,0.0,0.5
65,11,0,-11,0,0,251,23,0.916058394160584,0.0,0.0,0.0,0.5
70,11,7,-4,7,2,229,16,0.9291338582677166,0.7777777777777778,0.30434782608695654,0.4375,0.647844908714474
75,11,0,-11,0,0,216,21,0.9113924050632911,0.0,0.0,0.0,0.5
80,11,0,-11,0,0,204,18,0.918918918918919,0.0,0.0,0.0,0.5
85,11,0,-11,0,0,191,18,0.9138755980861244,0.0,0.0,0.0,0.5
90,11,0,-11,0,0,183,15,0.9242424242424242,0.0,0.0,0.0,0.5
95,11,0,-11,0,0,171,16,0.9144385026737968,0.0,0.0,0.0,0.5
100,11,0,-11,0,0,164,14,0.9213483146067416,0.0,0.0,0.0,0.5
