Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,17,4,100,7,3320,131,0.9612141652613828,0.9345794392523364,0.4329004329004329,0.591715976331361,0.7153982176525008
10,12,16,4,46,4,1662,67,0.9600899381675099,0.92,0.40707964601769914,0.5644171779141104,0.7023393428167727
15,12,14,2,32,3,1103,48,0.9569983136593592,0.9142857142857143,0.4,0.5565217391304348,0.6986437613019891
20,12,10,-2,24,3,832,31,0.9617977528089887,0.8888888888888888,0.43636363636363634,0.5853658536585366,0.7163854109961895
25,12,12,0,25,2,665,20,0.9691011235955056,0.9259259259259259,0.5555555555555556,0.6944444444444444,0.7762785274029652
30,12,9,-3,16,1,554,22,0.9612141652613828,0.9411764705882353,0.42105263157894735,0.5818181818181818,0.7096254148885728
35,12,9,-3,12,2,474,21,0.9548133595284872,0.8571428571428571,0.36363636363636365,0.5106382978723404,0.6797173414820474
40,12,10,-2,10,4,415,16,0.9550561797752809,0.7142857142857143,0.38461538461538464,0.5,0.6875344226179548
45,11,6,-5,6,1,366,23,0.9393939393939394,0.8571428571428571,0.20689655172413793,0.3333333333333333,0.6020858780419055
50,11,8,-3,10,2,330,14,0.9550561797752809,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7053212851405622
55,12,5,-7,7,0,303,14,0.9567901234567902,1.0,0.3333333333333333,0.5,0.6666666666666666
60,11,3,-8,3,1,276,17,0.9393939393939394,0.75,0.15,0.25,0.5731949458483754
65,11,3,-8,3,0,254,17,0.9379562043795621,1.0,0.15,0.2608695652173913,0.575
70,11,5,-6,3,2,235,15,0.9333333333333333,0.6,0.16666666666666666,0.2608695652173913,0.5791139240506329
