Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,23,10,98,14,3235,205,0.9383445945945946,0.875,0.3234323432343234,0.472289156626506,0.6595616625374449
10,12,11,-1,38,5,1622,111,0.9346846846846847,0.8837209302325582,0.2550335570469799,0.3958333333333333,0.6259802081485668
15,11,9,-2,22,3,1077,82,0.9282094594594594,0.88,0.21153846153846154,0.34108527131782945,0.6043803418803418
20,12,9,-3,16,2,811,59,0.9313063063063063,0.8888888888888888,0.21333333333333335,0.34408602150537637,0.6054366543665437
25,11,8,-3,16,0,651,44,0.9381153305203939,1.0,0.26666666666666666,0.42105263157894735,0.6333333333333333
30,11,4,-7,9,0,542,41,0.9307432432432432,1.0,0.18,0.3050847457627119,0.59
35,11,2,-9,5,0,463,40,0.9212598425196851,1.0,0.1111111111111111,0.2,0.5555555555555556
40,11,2,-9,2,1,405,36,0.9166666666666666,0.6666666666666666,0.05263157894736842,0.0975609756097561,0.5250842623800881
45,11,2,-9,2,1,359,33,0.9139240506329114,0.6666666666666666,0.05714285714285714,0.10526315789473684,0.5271825396825397
50,11,2,-9,2,0,327,27,0.9241573033707865,1.0,0.06896551724137931,0.12903225806451613,0.5344827586206896
55,11,3,-8,5,0,297,21,0.934984520123839,1.0,0.19230769230769232,0.3225806451612903,0.5961538461538461
60,11,2,-9,2,0,270,24,0.918918918918919,1.0,0.07692307692307693,0.14285714285714285,0.5384615384615384
65,11,2,-9,2,0,251,21,0.9233576642335767,1.0,0.08695652173913043,0.16,0.5434782608695652
70,11,1,-10,0,1,230,23,0.905511811023622,0.0,0.0,0.0,0.49783549783549785
75,11,1,-10,1,0,216,20,0.9156118143459916,1.0,0.047619047619047616,0.09090909090909091,0.5238095238095238
80,11,0,-11,0,0,204,18,0.918918918918919,0.0,0.0,0.0,0.5
85,11,1,-10,1,0,191,17,0.9186602870813397,1.0,0.05555555555555555,0.10526315789473684,0.5277777777777778
90,11,1,-10,1,0,183,14,0.9292929292929293,1.0,0.06666666666666667,0.125,0.5333333333333333
95,11,1,-10,1,0,171,15,0.9197860962566845,1.0,0.0625,0.11764705882352941,0.53125
100,11,0,-11,0,0,164,14,0.9213483146067416,0.0,0.0,0.0,0.5
