Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,13,0,187,0,3377,0,1.0,1.0,1.0,1.0,1.0
10,13,13,0,93,0,1688,1,0.999438832772166,1.0,0.9893617021276596,0.9946524064171123,0.9946808510638299
15,12,12,0,60,0,1127,1,0.9991582491582491,1.0,0.9836065573770492,0.9917355371900827,0.9918032786885246
20,12,12,0,47,0,844,0,1.0,1.0,1.0,1.0,1.0
25,12,12,0,34,0,678,1,0.9985974754558204,1.0,0.9714285714285714,0.9855072463768116,0.9857142857142858
30,12,12,0,29,0,565,0,1.0,1.0,1.0,1.0,1.0
35,13,13,0,28,0,481,1,0.9980392156862745,1.0,0.9655172413793104,0.9824561403508771,0.9827586206896552
40,12,12,0,22,0,422,2,0.9955156950672646,1.0,0.9166666666666666,0.9565217391304348,0.9583333333333333
