Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,13,32,19,322,25,475,113,0.8524064171122995,0.9279538904899135,0.7402298850574712,0.8235294117647058,0.8451149425287356
10,13,23,10,159,14,237,58,0.8461538461538461,0.9190751445086706,0.7327188940092166,0.8153846153846154,0.8384710007894689
15,12,19,7,109,10,158,35,0.8557692307692307,0.9159663865546218,0.7569444444444444,0.8288973384030418,0.8487103174603174
20,12,20,8,82,5,121,26,0.8675213675213675,0.9425287356321839,0.7592592592592593,0.841025641025641,0.8597883597883598
25,12,17,5,64,3,97,23,0.8609625668449198,0.9552238805970149,0.735632183908046,0.8311688311688312,0.852816091954023
30,12,17,5,51,5,79,21,0.8333333333333334,0.9107142857142857,0.7083333333333334,0.796875,0.8244047619047619
35,11,15,4,40,4,68,22,0.8059701492537313,0.9090909090909091,0.6451612903225806,0.7547169811320755,0.7948028673835126
40,12,14,2,42,3,60,12,0.8717948717948718,0.9333333333333333,0.7777777777777778,0.8484848484848485,0.8650793650793651
45,12,15,3,34,2,54,14,0.8461538461538461,0.9444444444444444,0.7083333333333334,0.8095238095238095,0.8363095238095238
50,11,13,2,30,3,46,15,0.8085106382978723,0.9090909090909091,0.6666666666666666,0.7692307692307693,0.8027210884353742
55,12,11,-1,30,3,42,10,0.8470588235294118,0.9090909090909091,0.75,0.821917808219178,0.8416666666666667
60,11,12,1,24,2,39,13,0.8076923076923077,0.9230769230769231,0.6486486486486487,0.7619047619047619,0.7999340804218853
65,12,13,1,26,2,38,6,0.8888888888888888,0.9285714285714286,0.8125,0.8666666666666667,0.88125
70,11,15,4,23,3,31,10,0.8059701492537313,0.8846153846153846,0.696969696969697,0.7796610169491526,0.804367201426025
75,11,10,-1,25,2,31,5,0.8888888888888888,0.9259259259259259,0.8333333333333334,0.8771929824561403,0.8863636363636365
80,11,11,0,20,3,29,7,0.8305084745762712,0.8695652173913043,0.7407407407407407,0.8,0.8234953703703703
