Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,18,27,9,458,8,443,28,0.9615795090715048,0.9828326180257511,0.9423868312757202,0.9621848739495799,0.9623242360369733
10,18,24,6,224,4,222,19,0.9509594882729211,0.9824561403508771,0.9218106995884774,0.9511677282377919,0.9520557922721148
15,18,21,3,149,2,152,10,0.9616613418530351,0.9867549668874173,0.9371069182389937,0.9612903225806452,0.9620599526259903
20,18,23,5,110,3,111,11,0.9404255319148936,0.9734513274336283,0.9090909090909091,0.9401709401709402,0.9413875598086124
25,18,23,5,84,5,83,16,0.8882978723404256,0.9438202247191011,0.84,0.8888888888888888,0.8915909090909091
30,18,19,1,71,0,75,11,0.9299363057324841,1.0,0.8658536585365854,0.9281045751633987,0.9329268292682926
35,17,20,3,59,1,64,10,0.917910447761194,0.9833333333333333,0.855072463768116,0.9147286821705426,0.9198439241917503
40,16,19,3,53,1,54,10,0.9067796610169492,0.9814814814814815,0.8412698412698413,0.905982905982906,0.9115440115440115
45,17,16,-1,44,0,52,9,0.9142857142857143,1.0,0.8301886792452831,0.9072164948453608,0.9150943396226415
50,15,17,2,33,3,43,15,0.8085106382978723,0.9166666666666666,0.6875,0.7857142857142857,0.8111413043478262
55,16,16,0,37,1,39,9,0.8837209302325582,0.9736842105263158,0.8043478260869565,0.8809523809523809,0.8896739130434783
60,16,16,0,33,1,38,7,0.8987341772151899,0.9705882352941176,0.825,0.8918918918918919,0.8996794871794871
65,14,15,1,33,1,33,6,0.9041095890410958,0.9705882352941176,0.8461538461538461,0.9041095890410958,0.9083710407239819
70,16,15,-1,26,0,30,11,0.835820895522388,1.0,0.7027027027027027,0.8253968253968254,0.8513513513513513
