Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,0,0,0,0,933,0,1.0,0.0,0.0,0.0,1.0
10,0,0,0,0,0,467,0,1.0,0.0,0.0,0.0,1.0
15,0,1,1,0,2,309,0,0.9935691318327974,0.0,0.0,0.0,0.9935691318327974
20,0,0,0,0,0,234,0,1.0,0.0,0.0,0.0,1.0
25,0,1,1,0,1,186,0,0.9946524064171123,0.0,0.0,0.0,0.9946524064171123
30,0,1,1,0,1,155,0,0.9935897435897436,0.0,0.0,0.0,0.9935897435897436
35,0,1,1,0,2,132,0,0.9850746268656716,0.0,0.0,0.0,0.9850746268656716
40,0,0,0,0,0,117,0,1.0,0.0,0.0,0.0,1.0
45,0,3,3,0,3,101,0,0.9711538461538461,0.0,0.0,0.0,0.9711538461538461
50,0,5,5,0,5,89,0,0.9468085106382979,0.0,0.0,0.0,0.9468085106382979
55,0,1,1,0,1,84,0,0.9882352941176471,0.0,0.0,0.0,0.9882352941176471
60,0,4,4,0,6,72,0,0.9230769230769231,0.0,0.0,0.0,0.9230769230769231
65,0,7,7,0,8,64,0,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
70,0,7,7,0,7,60,0,0.8955223880597015,0.0,0.0,0.0,0.8955223880597015
75,0,13,13,0,13,50,0,0.7936507936507936,0.0,0.0,0.0,0.7936507936507936
80,0,7,7,0,7,52,0,0.8813559322033898,0.0,0.0,0.0,0.8813559322033898
85,0,5,5,0,5,50,0,0.9090909090909091,0.0,0.0,0.0,0.9090909090909091
90,0,5,5,0,5,47,0,0.9038461538461539,0.0,0.0,0.0,0.9038461538461539
