Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,18,18,0,52,3444,0,0.9851258581235698,0.0,0.0,0.0,0.9851258581235698
10,0,10,10,0,13,1735,0,0.9925629290617849,0.0,0.0,0.0,0.9925629290617849
15,0,11,11,0,14,1152,0,0.9879931389365352,0.0,0.0,0.0,0.9879931389365352
20,0,4,4,0,4,870,0,0.9954233409610984,0.0,0.0,0.0,0.9954233409610984
25,0,8,8,0,9,691,0,0.9871428571428571,0.0,0.0,0.0,0.9871428571428571
30,0,7,7,0,8,575,0,0.9862778730703259,0.0,0.0,0.0,0.9862778730703259
35,0,6,6,0,6,494,0,0.988,0.0,0.0,0.0,0.988
40,0,3,3,0,3,434,0,0.9931350114416476,0.0,0.0,0.0,0.9931350114416476
45,0,8,8,0,8,381,0,0.9794344473007712,0.0,0.0,0.0,0.9794344473007712
50,0,5,5,0,6,344,0,0.9828571428571429,0.0,0.0,0.0,0.9828571428571429
55,0,3,3,0,3,315,0,0.9905660377358491,0.0,0.0,0.0,0.9905660377358491
60,0,4,4,0,4,288,0,0.9863013698630136,0.0,0.0,0.0,0.9863013698630136
65,0,0,0,0,0,269,0,1.0,0.0,0.0,0.0,1.0
70,0,4,4,0,4,246,0,0.984,0.0,0.0,0.0,0.984
75,0,2,2,0,6,228,0,0.9743589743589743,0.0,0.0,0.0,0.9743589743589743
80,0,1,1,0,2,217,0,0.9908675799086758,0.0,0.0,0.0,0.9908675799086758
85,0,7,7,0,11,195,0,0.9466019417475728,0.0,0.0,0.0,0.9466019417475728
90,0,5,5,0,5,190,0,0.9743589743589743,0.0,0.0,0.0,0.9743589743589743
