Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,1,1,0,1,3501,0,0.9997144488863506,0.0,0.0,0.0,0.9997144488863506
10,0,0,0,0,0,1751,0,1.0,0.0,0.0,0.0,1.0
15,0,1,1,0,1,1167,0,0.9991438356164384,0.0,0.0,0.0,0.9991438356164384
20,0,0,0,0,0,876,0,1.0,0.0,0.0,0.0,1.0
25,0,1,1,0,1,700,0,0.9985734664764622,0.0,0.0,0.0,0.9985734664764622
30,0,1,1,0,1,583,0,0.9982876712328768,0.0,0.0,0.0,0.9982876712328768
35,0,2,2,0,2,499,0,0.9960079840319361,0.0,0.0,0.0,0.9960079840319361
40,0,2,2,0,2,436,0,0.9954337899543378,0.0,0.0,0.0,0.9954337899543378
45,0,0,0,0,0,390,0,1.0,0.0,0.0,0.0,1.0
50,0,0,0,0,0,351,0,1.0,0.0,0.0,0.0,1.0
55,0,3,3,0,3,316,0,0.9905956112852664,0.0,0.0,0.0,0.9905956112852664
60,0,1,1,0,1,291,0,0.9965753424657534,0.0,0.0,0.0,0.9965753424657534
