Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,31,17,420,108,367,36,0.8453276047261009,0.7954545454545454,0.9210526315789473,0.8536585365853658,0.8468421052631578
10,14,28,14,209,58,179,20,0.8326180257510729,0.7827715355805244,0.9126637554585153,0.842741935483871,0.8339690085309455
15,14,21,7,141,37,120,13,0.8392282958199357,0.7921348314606742,0.9155844155844156,0.8493975903614458,0.8399578128877492
20,13,20,7,105,21,98,9,0.871244635193133,0.8333333333333334,0.9210526315789473,0.875,0.8722910216718266
25,13,20,7,85,28,69,5,0.8235294117647058,0.7522123893805309,0.9444444444444444,0.8374384236453202,0.8278923253150057
30,13,18,5,68,18,61,9,0.8269230769230769,0.7906976744186046,0.8831168831168831,0.8343558282208589,0.8276343909255302
35,12,20,8,63,18,50,2,0.849624060150376,0.7777777777777778,0.9692307692307692,0.863013698630137,0.8522624434389141
40,12,18,6,52,13,48,4,0.8547008547008547,0.8,0.9285714285714286,0.859504132231405,0.857728337236534
45,11,15,4,49,14,37,4,0.8269230769230769,0.7777777777777778,0.9245283018867925,0.8448275862068966,0.825009248982612
50,11,14,3,43,18,30,3,0.776595744680851,0.7049180327868853,0.9347826086956522,0.8037383177570093,0.7798913043478262
55,10,14,4,38,10,32,5,0.8235294117647058,0.7916666666666666,0.8837209302325582,0.8351648351648352,0.82281284606866
60,12,16,4,32,7,34,5,0.8461538461538461,0.8205128205128205,0.8648648648648649,0.8421052631578947,0.8470665787738958
65,9,13,4,33,4,32,3,0.9027777777777778,0.8918918918918919,0.9166666666666666,0.9041095890410958,0.9027777777777777
70,10,11,1,33,13,20,1,0.7910447761194029,0.717391304347826,0.9705882352941176,0.825,0.7883244206773619
75,11,12,1,28,7,26,2,0.8571428571428571,0.8,0.9333333333333333,0.8615384615384616,0.8606060606060606
80,11,16,5,24,13,18,4,0.711864406779661,0.6486486486486487,0.8571428571428571,0.7384615384615385,0.7188940092165899
85,11,13,2,27,5,22,1,0.8909090909090909,0.84375,0.9642857142857143,0.9,0.8895502645502645
90,10,13,3,21,3,23,5,0.8461538461538461,0.875,0.8076923076923077,0.84,0.8461538461538461
95,10,11,1,21,7,20,1,0.8367346938775511,0.75,0.9545454545454546,0.84,0.8476430976430976
100,9,8,-1,21,7,17,2,0.8085106382978723,0.75,0.9130434782608695,0.8235294117647058,0.8106884057971014
