Deslocamento,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,53,60,2152,10,0.9692307692307692,0.4690265486725664,0.8412698412698413,0.6022727272727273,0.9070725336548122
10,27,1,1102,5,0.9947136563876652,0.9642857142857143,0.84375,0.9,0.921421690843155
15,19,23,711,2,0.9668874172185431,0.4523809523809524,0.9047619047619048,0.6031746031746031,0.9367133774490723
20,13,1,554,2,0.9947368421052631,0.9285714285714286,0.8666666666666667,0.896551724137931,0.9324324324324325
