Deslocamento,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,207,0,2031,27,0.9880794701986755,1.0,0.8846153846153846,0.9387755102040817,0.9423076923076923
10,102,0,1014,14,0.9876106194690265,1.0,0.8793103448275862,0.9357798165137615,0.9396551724137931
15,62,0,678,15,0.9801324503311258,1.0,0.8051948051948052,0.8920863309352518,0.9025974025974026
20,46,0,509,10,0.9823008849557522,1.0,0.8214285714285714,0.9019607843137255,0.9107142857142857
25,38,0,402,10,0.9777777777777777,1.0,0.7916666666666666,0.8837209302325582,0.8958333333333333
30,34,0,334,7,0.9813333333333333,1.0,0.8292682926829268,0.9066666666666666,0.9146341463414633
35,28,0,286,6,0.98125,1.0,0.8235294117647058,0.9032258064516129,0.9117647058823529
40,20,0,255,5,0.9821428571428571,1.0,0.8,0.8888888888888888,0.9
45,22,0,223,5,0.98,1.0,0.8148148148148148,0.8979591836734694,0.9074074074074074
50,19,0,201,5,0.9777777777777777,1.0,0.7916666666666666,0.8837209302325582,0.8958333333333333
55,18,0,182,5,0.975609756097561,1.0,0.782608695652174,0.8780487804878049,0.8913043478260869
60,15,0,166,4,0.9783783783783784,1.0,0.7894736842105263,0.8823529411764706,0.8947368421052632
65,11,0,160,4,0.9771428571428571,1.0,0.7333333333333333,0.8461538461538461,0.8666666666666667
70,14,0,143,3,0.98125,1.0,0.8235294117647058,0.9032258064516129,0.9117647058823529
75,12,0,134,4,0.9733333333333334,1.0,0.75,0.8571428571428571,0.875
80,6,0,129,5,0.9642857142857143,1.0,0.5454545454545454,0.7058823529411765,0.7727272727272727
85,9,0,118,3,0.9769230769230769,1.0,0.75,0.8571428571428571,0.875
90,13,0,109,3,0.976,1.0,0.8125,0.896551724137931,0.90625
