Deslocamento,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,100,33,2135,7,0.9824175824175824,0.7518796992481203,0.9345794392523364,0.8333333333333334,0.9596790185191572
10,50,20,1061,4,0.9788546255506608,0.7142857142857143,0.9259259259259259,0.8064516129032258,0.9537122691609279
15,32,12,708,3,0.9801324503311258,0.7272727272727273,0.9142857142857143,0.810126582278481,0.9488095238095238
20,22,6,541,1,0.987719298245614,0.7857142857142857,0.9565217391304348,0.8627450980392157,0.9727764088705191
