Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,19,57,38,309,148,291,187,0.6417112299465241,0.6761487964989059,0.6229838709677419,0.6484784889821616,0.6429270152105224
10,19,46,27,162,70,151,85,0.6688034188034188,0.6982758620689655,0.6558704453441295,0.6764091858037579,0.6695641819480829
15,18,33,15,102,44,103,63,0.657051282051282,0.6986301369863014,0.6181818181818182,0.6559485530546624,0.6594310451453309
20,18,30,12,81,44,68,41,0.6367521367521367,0.648,0.6639344262295082,0.6558704453441295,0.6355386416861826
25,17,30,13,59,27,61,40,0.6417112299465241,0.686046511627907,0.5959595959595959,0.6378378378378379,0.6445707070707071
30,18,26,8,51,28,46,31,0.6217948717948718,0.6455696202531646,0.6219512195121951,0.6335403726708074,0.6217864205669084
35,16,24,8,39,24,39,32,0.582089552238806,0.6190476190476191,0.5492957746478874,0.582089552238806,0.5841716968477533
40,17,22,5,40,16,42,19,0.7008547008547008,0.7142857142857143,0.6779661016949152,0.6956521739130435,0.7010520163646989
45,17,20,3,37,21,26,20,0.6057692307692307,0.6379310344827587,0.6491228070175439,0.6434782608695652,0.601157148189623
50,15,18,3,36,14,30,14,0.7021276595744681,0.72,0.72,0.72,0.7009090909090909
55,15,17,2,28,15,22,20,0.5882352941176471,0.6511627906976745,0.5833333333333334,0.6153846153846154,0.588963963963964
60,16,18,2,24,14,24,16,0.6153846153846154,0.631578947368421,0.6,0.6153846153846154,0.6157894736842104
65,16,16,0,20,12,22,18,0.5833333333333334,0.625,0.5263157894736842,0.5714285714285714,0.586687306501548
70,15,17,2,23,10,21,13,0.6567164179104478,0.696969696969697,0.6388888888888888,0.6666666666666666,0.6581541218637992
75,15,17,2,18,11,20,14,0.6031746031746031,0.6206896551724138,0.5625,0.5901639344262295,0.6038306451612903
80,13,10,-3,16,7,21,15,0.6271186440677966,0.6956521739130435,0.5161290322580645,0.5925925925925926,0.6330645161290323
