Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,16,16,0,585,0,348,0,1.0,1.0,1.0,1.0,1.0
10,16,16,0,294,0,173,0,1.0,1.0,1.0,1.0,1.0
15,16,16,0,197,0,114,0,1.0,1.0,1.0,1.0,1.0
20,16,16,0,145,0,87,2,0.9914529914529915,1.0,0.9863945578231292,0.9931506849315068,0.9931972789115646
25,15,15,0,119,0,68,0,1.0,1.0,1.0,1.0,1.0
30,15,15,0,99,0,56,1,0.9935897435897436,1.0,0.99,0.9949748743718593,0.995
35,15,15,0,85,0,49,0,1.0,1.0,1.0,1.0,1.0
40,16,16,0,72,0,44,1,0.9914529914529915,1.0,0.9863013698630136,0.993103448275862,0.9931506849315068
45,14,14,0,67,0,37,0,1.0,1.0,1.0,1.0,1.0
50,13,13,0,60,0,34,0,1.0,1.0,1.0,1.0,1.0
55,13,14,1,55,0,29,1,0.9882352941176471,1.0,0.9821428571428571,0.990990990990991,0.9910714285714286
60,13,13,0,46,0,28,4,0.9487179487179487,1.0,0.92,0.9583333333333334,0.96
65,13,13,0,43,0,29,0,1.0,1.0,1.0,1.0,1.0
70,11,11,0,45,0,22,0,1.0,1.0,1.0,1.0,1.0
75,11,11,0,40,0,23,0,1.0,1.0,1.0,1.0,1.0
80,13,13,0,37,0,22,0,1.0,1.0,1.0,1.0,1.0
85,13,13,0,33,0,21,1,0.9818181818181818,1.0,0.9705882352941176,0.9850746268656716,0.9852941176470589
90,12,12,0,32,0,19,1,0.9807692307692307,1.0,0.9696969696969697,0.9846153846153847,0.9848484848484849
