Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,16,16,0,613,0,318,0,1.0,1.0,1.0,1.0,1.0
10,16,16,0,308,0,158,0,1.0,1.0,1.0,1.0,1.0
15,14,14,0,206,0,105,0,1.0,1.0,1.0,1.0,1.0
20,15,15,0,152,0,81,0,1.0,1.0,1.0,1.0,1.0
25,14,14,0,123,0,64,0,1.0,1.0,1.0,1.0,1.0
30,14,14,0,103,0,50,3,0.9807692307692307,1.0,0.9716981132075472,0.9856459330143541,0.9858490566037736
35,13,13,0,88,0,45,0,1.0,1.0,1.0,1.0,1.0
40,15,15,0,77,0,40,0,1.0,1.0,1.0,1.0,1.0
45,14,14,0,68,0,36,0,1.0,1.0,1.0,1.0,1.0
50,11,11,0,63,0,31,0,1.0,1.0,1.0,1.0,1.0
55,13,13,0,56,0,29,0,1.0,1.0,1.0,1.0,1.0
60,13,13,0,50,0,26,2,0.9743589743589743,1.0,0.9615384615384616,0.9803921568627451,0.9807692307692308
65,11,11,0,47,0,25,0,1.0,1.0,1.0,1.0,1.0
70,11,11,0,45,0,22,0,1.0,1.0,1.0,1.0,1.0
75,11,11,0,40,0,23,0,1.0,1.0,1.0,1.0,1.0
80,12,12,0,39,0,20,0,1.0,1.0,1.0,1.0,1.0
85,11,11,0,36,0,19,0,1.0,1.0,1.0,1.0,1.0
90,12,12,0,34,0,18,0,1.0,1.0,1.0,1.0,1.0
95,11,11,0,32,0,17,0,1.0,1.0,1.0,1.0,1.0
100,11,12,1,28,0,16,3,0.9361702127659575,1.0,0.9032258064516129,0.9491525423728814,0.9516129032258065
