Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,11,44,33,358,126,368,83,0.7764705882352941,0.7396694214876033,0.8117913832199547,0.774054054054054,0.7783653272375077
10,11,34,23,190,93,154,31,0.7350427350427351,0.6713780918727915,0.8597285067873304,0.753968253968254,0.7416051440819242
15,11,30,19,127,60,106,19,0.7467948717948718,0.679144385026738,0.8698630136986302,0.7627627627627628,0.75420861528305
20,10,28,18,86,38,85,25,0.7307692307692307,0.6935483870967742,0.7747747747747747,0.7319148936170212,0.7329158426719402
25,11,23,12,68,15,85,19,0.8181818181818182,0.8192771084337349,0.7816091954022989,0.8,0.8158045977011494
30,11,26,15,59,31,51,15,0.7051282051282052,0.6555555555555556,0.7972972972972973,0.7195121951219512,0.7096242584047462
35,10,19,9,50,39,34,11,0.6268656716417911,0.5617977528089888,0.819672131147541,0.6666666666666666,0.6427127779025377
40,10,20,10,46,19,43,9,0.7606837606837606,0.7076923076923077,0.8363636363636363,0.7666666666666667,0.7649560117302052
45,10,18,8,42,17,36,9,0.75,0.711864406779661,0.8235294117647058,0.7636363636363637,0.7513873473917869
50,11,17,6,34,10,39,11,0.776595744680851,0.7727272727272727,0.7555555555555555,0.7640449438202247,0.7757369614512472
55,11,20,9,29,11,35,10,0.7529411764705882,0.725,0.7435897435897436,0.7341772151898734,0.7522296544035675
60,10,21,11,29,13,26,10,0.7051282051282052,0.6904761904761905,0.7435897435897436,0.7160493827160493,0.7051282051282051
65,10,11,1,25,22,16,9,0.5694444444444444,0.5319148936170213,0.7352941176470589,0.6172839506172839,0.5781733746130031
70,10,18,8,23,12,24,8,0.7014925373134329,0.6571428571428571,0.7419354838709677,0.696969696969697,0.7043010752688172
75,11,18,7,22,9,25,7,0.746031746031746,0.7096774193548387,0.7586206896551724,0.7333333333333333,0.7469574036511156
80,10,15,5,22,12,18,7,0.6779661016949152,0.6470588235294118,0.7586206896551724,0.6984126984126984,0.6793103448275861
