Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,46,32,311,150,419,61,0.7757704569606801,0.6746203904555315,0.8360215053763441,0.7466986794717887,0.7862005593665552
10,14,36,22,153,84,201,33,0.7515923566878981,0.6455696202531646,0.8225806451612904,0.723404255319149,0.7639219015280136
15,14,29,15,95,49,143,27,0.7579617834394905,0.6597222222222222,0.7786885245901639,0.7142857142857143,0.7617400956284153
20,14,30,16,76,43,101,16,0.75,0.6386554621848739,0.8260869565217391,0.7203791469194313,0.763737922705314
25,13,27,14,59,30,84,16,0.7566137566137566,0.6629213483146067,0.7866666666666666,0.7195121951219512,0.7617543859649123
30,12,25,13,46,27,68,16,0.7261146496815286,0.6301369863013698,0.7419354838709677,0.6814814814814815,0.7288624787775891
35,12,24,12,39,22,61,13,0.7407407407407407,0.639344262295082,0.75,0.6902654867256637,0.7424698795180723
40,11,24,13,36,27,46,9,0.6949152542372882,0.5714285714285714,0.8,0.6666666666666666,0.715068493150685
45,12,21,9,27,15,49,14,0.7238095238095238,0.6428571428571429,0.6585365853658537,0.6506024096385542,0.7120807926829269
50,11,19,8,27,17,40,11,0.7052631578947368,0.6136363636363636,0.7105263157894737,0.6585365853658537,0.706140350877193
