Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,37,37,0,769,170,0,0.1810436634717785,0.0,0.0,0.0,0.1810436634717785
10,0,77,77,0,156,314,0,0.6680851063829787,0.0,0.0,0.0,0.6680851063829787
15,0,40,40,0,66,247,0,0.7891373801916933,0.0,0.0,0.0,0.7891373801916933
20,0,9,9,0,203,32,0,0.13617021276595745,0.0,0.0,0.0,0.13617021276595745
25,0,19,19,0,147,41,0,0.21808510638297873,0.0,0.0,0.0,0.21808510638297873
30,0,35,35,0,85,72,0,0.4585987261146497,0.0,0.0,0.0,0.4585987261146497
35,0,31,31,0,83,52,0,0.3851851851851852,0.0,0.0,0.0,0.3851851851851852
40,0,21,21,0,75,43,0,0.3644067796610169,0.0,0.0,0.0,0.3644067796610169
45,0,27,27,0,52,53,0,0.5047619047619047,0.0,0.0,0.0,0.5047619047619047
50,0,18,18,0,28,66,0,0.7021276595744681,0.0,0.0,0.0,0.7021276595744681
55,0,20,20,0,44,42,0,0.4883720930232558,0.0,0.0,0.0,0.4883720930232558
60,0,16,16,0,32,47,0,0.5949367088607594,0.0,0.0,0.0,0.5949367088607594
